case,problem,cores,makespan,added_copy,original_singlecore,speedup,source,source_commit,source_plan,plan,plan_sha256,verification
case_030,1,3,933857,9242624,2808034,3.0069207598165457,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n3/case_030_multicore_res.json,方案/p1/n3/case_030_multicore_res.json,a0300e986fd6fab77196c673939fe41051237295a7e0a0759e58bcb4e845efda,inherited_team13_success
case_030,1,4,700342,10404864,2808034,4.009518206818954,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n4/case_030_multicore_res.json,方案/p1/n4/case_030_multicore_res.json,0959cdc722518e3205edb4a19c540f0ec5dd6f37740eb5ec3253d695966dce8e,inherited_team13_success
case_030,1,5,558846,10872832,2808034,5.024700901500593,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n5/case_030_multicore_res.json,方案/p1/n5/case_030_multicore_res.json,a274018608ce4f15eea05c180c444ce2e3f113c7adde545bbc8d8699518252ac,inherited_team13_success
case_030,2,1,2808034,5519360,2808034,1.0,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n1/case_030_multicore_res.json,方案/p2/n1/case_030_multicore_res.json,8501b6500a05a3a2b4c9b6fc1c2d843510e6215be19553097fc9da50fd733f49,inherited_team13_success
case_030,2,2,1388867,1765376,2808034,2.0218163438255785,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n2/case_030_multicore_res.json,方案/p2/n2/case_030_multicore_res.json,adcf07475d548b530978344496b4e71cb8a24be1df4b4a677e9be78282b25c34,inherited_team13_success
case_030,2,3,932050,8046592,2808034,3.012750388927633,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n3/case_030_multicore_res.json,方案/p2/n3/case_030_multicore_res.json,a707cf6a97111933c089613cf4b61cb30b3c39c24e8b64c79a61f678654e91db,inherited_team13_success
case_030,2,4,695057,4761600,2808034,4.040005352079038,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n4/case_030_multicore_res.json,方案/p2/n4/case_030_multicore_res.json,c8be3de269c358a5d233bc7edaf461aa3debdc2e5a3440bbde02ab7bd18aa1dd,inherited_team13_success
case_030,2,5,560451,7257600,2808034,5.010311338546992,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n5/case_030_multicore_res.json,方案/p2/n5/case_030_multicore_res.json,6bf2ed242fbe5bccf640bd8eda1acc1be4962b332303fb368e68015063fd2a40,inherited_team13_success
case_030,3,1,2807891,5519360,2808034,1.0000509279028282,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n1/case_030_multicore_res.json,方案/p3/n1/case_030_multicore_res.json,8501b6500a05a3a2b4c9b6fc1c2d843510e6215be19553097fc9da50fd733f49,inherited_team13_success
case_030,3,2,1388867,1765376,2808034,2.0218163438255785,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n2/case_030_multicore_res.json,方案/p3/n2/case_030_multicore_res.json,adcf07475d548b530978344496b4e71cb8a24be1df4b4a677e9be78282b25c34,inherited_team13_success
case_030,3,3,927318,3652608,2808034,3.028124117077421,ours,238aafecf447488e1397467ddebe4d994477c899,新增精选方案/p3/n3/case_030_multicore_res.json,方案/p3/n3/case_030_multicore_res.json,ec51e291796246b28a8ec07008917a0798e2c6a2a9f7a62b38866db92046fde6,fresh_import_replay
case_030,3,4,695057,4761600,2808034,4.040005352079038,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n4/case_030_multicore_res.json,方案/p3/n4/case_030_multicore_res.json,c8be3de269c358a5d233bc7edaf461aa3debdc2e5a3440bbde02ab7bd18aa1dd,inherited_team13_success
case_030,3,5,557851,6481920,2808034,5.033663110758966,ours,238aafecf447488e1397467ddebe4d994477c899,新增精选方案/p3/n5/case_030_multicore_res.json,方案/p3/n5/case_030_multicore_res.json,e9d94dfe5fce4b48e3f6c83be41487a1cf6d0eb39c5bd4bfe20644b20d57c9db,fresh_import_replay
case_031,1,1,1411124,4666312,1414369,1.0022995852951264,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n1/case_031_multicore_res.json,方案/p1/n1/case_031_multicore_res.json,18ba96040c75f33483361c7abd03a37f5e571eb1af07d3ba8a4facd4bbe1e514,inherited_team13_success
case_031,1,2,727493,5617152,1414369,1.9441685349549755,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n2/case_031_multicore_res.json,方案/p1/n2/case_031_multicore_res.json,7e867d2c111b77024f29bc46a2e06e59a47e0453220ccb33903051c6bf718188,inherited_team13_success
case_031,1,3,484062,6300672,1414369,2.921875710136305,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n3/case_031_multicore_res.json,方案/p1/n3/case_031_multicore_res.json,4f780ee596a046f5e6f39684179afaeba9155c0b1c973735cca298ae443156f4,inherited_team13_success
case_031,1,4,394470,7408128,1414369,3.585491925875225,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n4/case_031_multicore_res.json,方案/p1/n4/case_031_multicore_res.json,4ac265591bcd8c22604b09c7f1b2df8cc4e681d82fd5c59651673c664a77e619,inherited_team13_success
case_031,1,5,296108,8707608,1414369,4.77653086036176,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n5/case_031_multicore_res.json,方案/p1/n5/case_031_multicore_res.json,1e2e3564f1e0f48b9fd55b1ca0786122f25bc374c6475a0f84b201a1828e0d16,inherited_team13_success
case_031,2,1,1414369,3491328,1414369,1.0,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n1/case_031_multicore_res.json,方案/p2/n1/case_031_multicore_res.json,7c3d0446660a408e334d611381b548c690aba6247b90073486000223adbfe549,inherited_team13_success
case_031,2,2,716905,4631040,1414369,1.9728820415536228,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n2/case_031_multicore_res.json,方案/p2/n2/case_031_multicore_res.json,96c82ded30f1c4d30d6b2d1c99e47aac82f0d88bc3744897e371fac6239af734,inherited_team13_success
case_031,2,3,484947,7348224,1414369,2.9165434573262643,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n3/case_031_multicore_res.json,方案/p2/n3/case_031_multicore_res.json,021cec4f3878ac7c0f98f6f37267ee64b75e4b22aad80d6396ca9194fb5aa821,inherited_team13_success
case_031,2,4,376640,5047296,1414369,3.7552278037383178,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n4/case_031_multicore_res.json,方案/p2/n4/case_031_multicore_res.json,d7ec588fc0889fb421ff207b6ededf7a4812d299364ecd9aadb0b8c03f271c6b,inherited_team13_success
case_031,2,5,273240,7215360,1414369,5.176288244766505,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n5/case_031_multicore_res.json,方案/p2/n5/case_031_multicore_res.json,db1a721a153dead8a160be8f4c27f4efad5f669f5069fd969750f85c5ef558f2,inherited_team13_success
case_031,3,1,1414159,3491328,1414369,1.0001484981533193,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n1/case_031_multicore_res.json,方案/p3/n1/case_031_multicore_res.json,7c3d0446660a408e334d611381b548c690aba6247b90073486000223adbfe549,inherited_team13_success
case_031,3,2,716807,4631040,1414369,1.9731517688861855,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n2/case_031_multicore_res.json,方案/p3/n2/case_031_multicore_res.json,96c82ded30f1c4d30d6b2d1c99e47aac82f0d88bc3744897e371fac6239af734,inherited_team13_success
case_031,3,3,484869,7348224,1414369,2.917012636402822,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n3/case_031_multicore_res.json,方案/p3/n3/case_031_multicore_res.json,021cec4f3878ac7c0f98f6f37267ee64b75e4b22aad80d6396ca9194fb5aa821,inherited_team13_success
case_031,3,4,376640,5047296,1414369,3.7552278037383178,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n4/case_031_multicore_res.json,方案/p3/n4/case_031_multicore_res.json,d7ec588fc0889fb421ff207b6ededf7a4812d299364ecd9aadb0b8c03f271c6b,inherited_team13_success
case_031,3,5,273059,7215360,1414369,5.179719401301551,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n5/case_031_multicore_res.json,方案/p3/n5/case_031_multicore_res.json,8a654a58ce5321ab7e0e6b6d7a1a532011f773f5f5ff710076a82dd59ca152d0,inherited_team13_success
case_032,1,1,41443,0,41443,1.0,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n1/case_032_multicore_res.json,方案/p1/n1/case_032_multicore_res.json,a9ceb4e8f89c1d409957932188f57680d59683d0777c508274a83effc4b337e4,inherited_team13_success
case_032,1,2,20719,18504,41443,2.000241324388243,ours,238aafecf447488e1397467ddebe4d994477c899,A题研究/直接迭代/闭环验证_20260925/精选方案/case_032_p1_n2.json,方案/p1/n2/case_032_multicore_res.json,c27f5191a2ee6d34bb99185ac8f73ba8467bfbc22a4143d5b4151032a587e39d,fresh_import_replay
case_032,1,3,13587,12288,41443,3.050195039375874,ours,238aafecf447488e1397467ddebe4d994477c899,A题研究/直接迭代/闭环验证_20260925/精选方案/case_032_p1_n3.json,方案/p1/n3/case_032_multicore_res.json,a88d604f5e1985e448c57f3b51c5ca2102c4d00777328230ca85ceb6d5790740,fresh_import_replay
case_032,1,4,11010,6216,41443,3.7641235240690283,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n4/case_032_multicore_res.json,方案/p1/n4/case_032_multicore_res.json,c06a6aa5768ded2ccb4a1a1dcf0c9424ba964e17f79d175505fd4c1ff3bd8d60,inherited_team13_success
case_032,1,5,10110,55440,41443,4.099208704253215,ours,238aafecf447488e1397467ddebe4d994477c899,新增精选方案/p1/n5/case_032_multicore_res.json,方案/p1/n5/case_032_multicore_res.json,aed1ab03e9f3c216547191e62390902f009383f66a66641ffc48d9b8e3ea0097,fresh_import_replay
case_032,2,1,41443,0,41443,1.0,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n1/case_032_multicore_res.json,方案/p2/n1/case_032_multicore_res.json,60ddd5f57d925658951e8c3e8d87e745e45d0382bd021e24cb5a02efbd8aa575,inherited_team13_success
case_032,2,2,17325,6144,41443,2.392092352092352,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n2/case_032_multicore_res.json,方案/p2/n2/case_032_multicore_res.json,c6d49ffd4d4ddc967b3b30a4e76a7f8713b5993199b32aac6423790bbf66ff9c,inherited_team13_success
case_032,2,3,11865,6216,41443,3.4928782132321956,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n3/case_032_multicore_res.json,方案/p2/n3/case_032_multicore_res.json,53519036fb68bfbecece8d6b3c82baf973c7c906825678c0c1da07810c9a2beb,inherited_team13_success
case_032,2,4,9948,10240,41443,4.165963007639727,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n4/case_032_multicore_res.json,方案/p2/n4/case_032_multicore_res.json,f5662141e37194b63e6d4a44830b366cad8c000b7af5dbe838d986698e79dbc5,inherited_team13_success
case_032,2,5,9948,10240,41443,4.165963007639727,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n5/case_032_multicore_res.json,方案/p2/n5/case_032_multicore_res.json,12f12af628c31b10c864fa30ba610c6560602a841d4812a1107444ace14686d2,inherited_team13_success
case_032,3,1,41443,0,41443,1.0,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n1/case_032_multicore_res.json,方案/p3/n1/case_032_multicore_res.json,60ddd5f57d925658951e8c3e8d87e745e45d0382bd021e24cb5a02efbd8aa575,inherited_team13_success
case_032,3,2,17325,6144,41443,2.392092352092352,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n2/case_032_multicore_res.json,方案/p3/n2/case_032_multicore_res.json,c6d49ffd4d4ddc967b3b30a4e76a7f8713b5993199b32aac6423790bbf66ff9c,inherited_team13_success
case_032,3,3,11865,6216,41443,3.4928782132321956,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n3/case_032_multicore_res.json,方案/p3/n3/case_032_multicore_res.json,53519036fb68bfbecece8d6b3c82baf973c7c906825678c0c1da07810c9a2beb,inherited_team13_success
case_032,3,4,9917,10240,41443,4.178985580316628,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n4/case_032_multicore_res.json,方案/p3/n4/case_032_multicore_res.json,f5662141e37194b63e6d4a44830b366cad8c000b7af5dbe838d986698e79dbc5,inherited_team13_success
case_032,3,5,9829,92342,41443,4.216400447654899,ours,238aafecf447488e1397467ddebe4d994477c899,新增精选方案/p3/n5/case_032_multicore_res.json,方案/p3/n5/case_032_multicore_res.json,9c74831b83ff8ac8615f79b66b8f144372f7b5f0274cf8a82c6c357c0985b671,fresh_import_replay
case_033,1,1,1763349,4998144,1774196,1.0061513631164336,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n1/case_033_multicore_res.json,方案/p1/n1/case_033_multicore_res.json,373b48a9713f8d8b8b85e39b51c0b7b4115dd8617297d2655e5fc988a62500e8,inherited_team13_success
case_033,1,2,896305,6261792,1774196,1.9794556540463346,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n2/case_033_multicore_res.json,方案/p1/n2/case_033_multicore_res.json,15b44a31ab0cd9f5f854c226e9f43ec1cf11f3881cd72d14b2f5b6d30704eddc,inherited_team13_success
case_033,1,3,606115,6759456,1774196,2.9271606873283122,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n3/case_033_multicore_res.json,方案/p1/n3/case_033_multicore_res.json,085951b189fc3f750af5f0e703a900434a88137dad573c65b36898d4646802ab,inherited_team13_success
case_033,1,4,458833,6648384,1774196,3.8667576220542115,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n4/case_033_multicore_res.json,方案/p1/n4/case_033_multicore_res.json,97f5c66901331e485b42eba974294e42acb6a43aeda02056c44765559b6c22de,inherited_team13_success
case_033,1,5,368019,6668352,1774196,4.8209358755933795,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n5/case_033_multicore_res.json,方案/p1/n5/case_033_multicore_res.json,98dfffce625603425a704bbe48284c92fc76c6fc019c575f8593d21eec0c9ab1,inherited_team13_success
case_033,2,1,1774196,4592640,1774196,1.0,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n1/case_033_multicore_res.json,方案/p2/n1/case_033_multicore_res.json,b4fd90fbc124e5d2fd33a3d1267221afc5ff837f60c4c560728d95d4d6a5181b,inherited_team13_success
case_033,2,2,881861,5770272,1774196,2.011877155243287,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n2/case_033_multicore_res.json,方案/p2/n2/case_033_multicore_res.json,624c9bcf83cb7efe74012949a6997d2d82b07a10b61c399fde2a80b9c75aee26,inherited_team13_success
case_033,2,3,587547,6246432,1774196,3.01966651178544,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n3/case_033_multicore_res.json,方案/p2/n3/case_033_multicore_res.json,584ef093c4cc51fc66615ab4aabb4f822ef05871a3463571d16b32d1a4bb4243,inherited_team13_success
case_033,2,4,442361,5376576,1774196,4.010742357486307,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n4/case_033_multicore_res.json,方案/p2/n4/case_033_multicore_res.json,9b5dc8bcd4c6e2819dbe461fa16d639b8eb8d5ae3cebfbb4977ce4089342711e,inherited_team13_success
case_033,2,5,359574,7665792,1774196,4.934160979381157,ours,238aafecf447488e1397467ddebe4d994477c899,新增精选方案/p2/n5/case_033_multicore_res.json,方案/p2/n5/case_033_multicore_res.json,1e5cb62a601da34f36d6da42ec189c86e73615607132ea8c8afb494cd0f3e39d,fresh_import_replay
case_033,3,1,1774080,4592640,1774196,1.000065386002886,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n1/case_033_multicore_res.json,方案/p3/n1/case_033_multicore_res.json,b4fd90fbc124e5d2fd33a3d1267221afc5ff837f60c4c560728d95d4d6a5181b,inherited_team13_success
case_033,3,2,880331,5770272,1774196,2.0153737628233017,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n2/case_033_multicore_res.json,方案/p3/n2/case_033_multicore_res.json,624c9bcf83cb7efe74012949a6997d2d82b07a10b61c399fde2a80b9c75aee26,inherited_team13_success
case_033,3,3,586217,6246432,1774196,3.0265174841398323,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n3/case_033_multicore_res.json,方案/p3/n3/case_033_multicore_res.json,584ef093c4cc51fc66615ab4aabb4f822ef05871a3463571d16b32d1a4bb4243,inherited_team13_success
case_033,3,4,441272,5376576,1774196,4.020640330680397,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n4/case_033_multicore_res.json,方案/p3/n4/case_033_multicore_res.json,9b5dc8bcd4c6e2819dbe461fa16d639b8eb8d5ae3cebfbb4977ce4089342711e,inherited_team13_success
case_033,3,5,356432,16531092,1774196,4.977656327153566,ours,238aafecf447488e1397467ddebe4d994477c899,新增精选方案/p3/n5/case_033_multicore_res.json,方案/p3/n5/case_033_multicore_res.json,84dd04564208035556dd346c978626b9f396e465773ada18f37104d60cdcaae8,fresh_import_replay
case_034,1,1,837634,1579032,842996,1.0064013638414868,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n1/case_034_multicore_res.json,方案/p1/n1/case_034_multicore_res.json,0956768230ac4b617a271de928f865d8dcd7c75406aad5d61dc8af33dbaeb0ec,inherited_team13_success
case_034,1,2,415539,1182720,842996,2.028680821776055,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n2/case_034_multicore_res.json,方案/p1/n2/case_034_multicore_res.json,d5c4f2fda0adada1688d654635a3e13bf05e13adfdc46c1a0ae1b1079a3cf14b,inherited_team13_success
case_034,1,3,278077,2015744,842996,3.031520046605796,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n3/case_034_multicore_res.json,方案/p1/n3/case_034_multicore_res.json,8abddb8155934a9ccd10bdc906938d9bce4303ed8c24d485a4cf0d7b1c1d4ce9,inherited_team13_success
case_034,1,4,211980,3116544,842996,3.976771393527691,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n4/case_034_multicore_res.json,方案/p1/n4/case_034_multicore_res.json,e6ace1b2112273756519ac0261da36d58526d92713ef64014e50247d5de63aa9,inherited_team13_success
case_034,1,5,165049,2903040,842996,5.107549879126805,joint_panel_joint,2362dd73dd4be460e35ce9302e0521f0934e5de6,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_034/p1_n5/joint/summary.json,方案/p1/n5/case_034_multicore_res.json,02b6ad0f7279e339aa545d9b164e16a12fb5e4a14a9f5854511b5a69c67a8f1b,fresh_panel_winner_replay
case_034,2,1,842996,1079832,842996,1.0,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n1/case_034_multicore_res.json,方案/p2/n1/case_034_multicore_res.json,f37b25d622ae067922122fa161ab74897bf1f4bcae79bc5c1b6df3b13c774306,inherited_team13_success
case_034,2,2,380968,1078784,842996,2.212773776275173,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n2/case_034_multicore_res.json,方案/p2/n2/case_034_multicore_res.json,0aa251169f901f8177e4a47882225094da5dab1b054396279008766e9e012775,inherited_team13_success
case_034,2,3,256145,1893376,842996,3.2910890316031933,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n3/case_034_multicore_res.json,方案/p2/n3/case_034_multicore_res.json,cc29be4ef4bb9273b68eefbe1f3ad998733c8677f24ad07c753117fff30cce5d,inherited_team13_success
case_034,2,4,192378,2357760,842996,4.381977149154269,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n4/case_034_multicore_res.json,方案/p2/n4/case_034_multicore_res.json,62da96950b4d6ae27c3c18c2eed005765224a066e0bb9054d1612edc51200ce5,inherited_team13_success
case_034,2,5,158846,2807808,842996,5.30700175012276,joint_panel_joint,2362dd73dd4be460e35ce9302e0521f0934e5de6,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_034/p2_n5/joint/summary.json,方案/p2/n5/case_034_multicore_res.json,45949321f64018065e17af17a2f0b8521057419ddcaa6e4a84122c7c366dc74b,fresh_panel_winner_replay
case_034,3,1,842733,1079832,842996,1.0003120798639664,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n1/case_034_multicore_res.json,方案/p3/n1/case_034_multicore_res.json,f37b25d622ae067922122fa161ab74897bf1f4bcae79bc5c1b6df3b13c774306,inherited_team13_success
case_034,3,2,380968,1078784,842996,2.212773776275173,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n2/case_034_multicore_res.json,方案/p3/n2/case_034_multicore_res.json,0aa251169f901f8177e4a47882225094da5dab1b054396279008766e9e012775,inherited_team13_success
case_034,3,3,256145,1893376,842996,3.2910890316031933,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n3/case_034_multicore_res.json,方案/p3/n3/case_034_multicore_res.json,cc29be4ef4bb9273b68eefbe1f3ad998733c8677f24ad07c753117fff30cce5d,inherited_team13_success
case_034,3,4,192378,2357760,842996,4.381977149154269,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p3/n4/case_034_multicore_res.json,方案/p3/n4/case_034_multicore_res.json,62da96950b4d6ae27c3c18c2eed005765224a066e0bb9054d1612edc51200ce5,inherited_team13_success
case_034,3,5,158621,2807808,842996,5.3145296020073,joint_panel_joint,2362dd73dd4be460e35ce9302e0521f0934e5de6,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_034/p3_n5/joint/summary.json,方案/p3/n5/case_034_multicore_res.json,45949321f64018065e17af17a2f0b8521057419ddcaa6e4a84122c7c366dc74b,fresh_panel_winner_replay
case_035,1,1,171025,56588,169571,0.9914983189592165,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n1/case_035_multicore_res.json,方案/p1/n1/case_035_multicore_res.json,711f684a1c36624861d45831492b43a7ce71596e004717d5107c6dd3ede57a63,inherited_team13_success
case_035,1,2,95406,0,169571,1.7773620107750037,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n2/case_035_multicore_res.json,方案/p1/n2/case_035_multicore_res.json,947e5e4911b3c340de35bb04005a5f6f44d3e0db2720155fbceabc26a0efaf10,inherited_team13_success
case_035,1,3,95406,0,169571,1.7773620107750037,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n3/case_035_multicore_res.json,方案/p1/n3/case_035_multicore_res.json,01ffd6e4230d132c5bcad71f47a65b6d047c88fec669914c0a4409f33b322ce6,inherited_team13_success
case_035,1,4,95406,0,169571,1.7773620107750037,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n4/case_035_multicore_res.json,方案/p1/n4/case_035_multicore_res.json,d082464d6357b47c0e886aed342cdc8fe2e509c46ee3f026ab8d6c496c08178d,inherited_team13_success
case_035,1,5,90079,1379966,169571,1.8824698320363236,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p1/n5/case_035_multicore_res.json,方案/p1/n5/case_035_multicore_res.json,e09bfe32477592dbc6ae6088b58500405d40e4589ef5effdde3d398db3fbe1cb,inherited_team13_success
case_035,2,1,169571,0,169571,1.0,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n1/case_035_multicore_res.json,方案/p2/n1/case_035_multicore_res.json,360b991c98ecec7e6fec5e7256d1205f8277fb226dabbf38d1d90e6bc4d8bf2b,inherited_team13_success
case_035,2,2,92625,0,169571,1.8307260458839407,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n2/case_035_multicore_res.json,方案/p2/n2/case_035_multicore_res.json,a0a0cb637c3b4e1e4fcafec9f063b5ef2e8b320ceeeeaf9a2d1a15281271cc74,inherited_team13_success
case_035,2,3,89161,0,169571,1.9018517064635883,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n3/case_035_multicore_res.json,方案/p2/n3/case_035_multicore_res.json,361890b62dde70102893579bec2010942cfe0ba45920239f2849835d290db1e3,inherited_team13_success
case_035,2,4,57103,1119718,169571,2.969563770730084,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n4/case_035_multicore_res.json,方案/p2/n4/case_035_multicore_res.json,509062860e6efdcddc8d057bd00f26f817bc286cf66eb88b22d6ce78bfad3b6d,inherited_team13_success
case_035,2,5,51821,1130532,169571,3.2722448428243376,team13,8f3837f18546a015cb75ac992e870e51f48659c1,A题研究/直接迭代/第十三轮成果/方案/p2/n5/case_035_multicore_res.json,方案/p2/n5/case_035_multicore_res.json,bf4b5621ddbb4b9576345e6785c43b9944f529ae60de1aea0e9a2151a3f304ff,inherited_team13_success
