case,problem,cores,makespan,added_copy,original_singlecore,source,plan,speedup
case_063,1,1,1102415,2949120,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_063_multicore_res.json,0.9709564909766286
case_063,1,2,538131,99840,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_063_multicore_res.json,1.9891011668162586
case_063,1,3,447415,2543616,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_063_multicore_res.json,2.392403026273147
case_063,1,4,327110,6325248,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_063_multicore_res.json,3.272284552596986
case_063,1,5,252654,8812032,1070397,previous_joint_delivery,A题研究/直接迭代/联合推进成果_20260925/方案/case_063_p1_n5.json,4.2366121256738465
case_063,2,1,1070397,0,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_063_multicore_res.json,1.0
case_063,2,2,549818,15203328,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_063_multicore_res.json,1.9468205842660662
case_063,2,3,335762,6199296,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_063_multicore_res.json,3.1879634979539078
case_063,2,4,273116,6474240,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_063_multicore_res.json,3.919202829566924
case_063,2,5,206194,3164160,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_063_multicore_res.json,5.191213129383009
case_063,3,1,1070397,0,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_063_multicore_res.json,1.0
case_063,3,2,548808,15203328,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_063_multicore_res.json,1.950403419775222
case_063,3,3,335063,6199296,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_063_multicore_res.json,3.19461414719023
case_063,3,4,272966,6474240,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_063_multicore_res.json,3.9213565059384687
case_063,3,5,206181,3164160,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_063_multicore_res.json,5.191540442620804
case_064,1,1,19116,0,19116,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_064_multicore_res.json,1.0
case_064,1,2,17896,48856,19116,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_064_multicore_res.json,1.0681716584711667
case_064,1,3,17896,48856,19116,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_064_multicore_res.json,1.0681716584711667
case_064,1,4,16863,48856,19116,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_064_multicore_res.json,1.1336061199074898
case_064,1,5,16370,134330,19116,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_064_multicore_res.json,1.1677458766035431
case_064,2,1,19116,0,19116,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_064_multicore_res.json,1.0
case_064,2,2,14566,33828,19116,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_064_multicore_res.json,1.3123712755732528
case_064,2,3,10854,102764,19116,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_064_multicore_res.json,1.7611940298507462
case_064,2,4,9171,122668,19116,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_064_multicore_res.json,2.084396467124632
case_064,2,5,8559,130674,19116,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_064_multicore_res.json,2.2334384858044163
case_064,3,1,19116,0,19116,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_064_multicore_res.json,1.0
case_064,3,2,14566,33828,19116,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_064_multicore_res.json,1.3123712755732528
case_064,3,3,10823,102764,19116,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_064_multicore_res.json,1.766238566016816
case_064,3,4,9149,122668,19116,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_064_multicore_res.json,2.0894086785441033
case_064,3,5,8516,130674,19116,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_064_multicore_res.json,2.2447158290277125
case_065,1,1,53068,0,53068,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_065_multicore_res.json,1.0
case_065,1,2,26308,41616,53068,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_065_multicore_res.json,2.017181085601338
case_065,1,3,18088,69408,53068,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_065_multicore_res.json,2.9338788146837684
case_065,1,4,13210,96912,53068,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_065_multicore_res.json,4.017259651778955
case_065,1,5,11994,110736,53068,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_065_multicore_res.json,4.424545606136402
case_065,2,1,53068,0,53068,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_065_multicore_res.json,1.0
case_065,2,2,23611,13968,53068,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_065_multicore_res.json,2.2475964592774553
case_065,2,3,17093,27936,53068,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_065_multicore_res.json,3.104662727432282
case_065,2,4,12999,41616,53068,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_065_multicore_res.json,4.082467882144781
case_065,2,5,9869,55440,53068,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_065_multicore_res.json,5.377241868477049
case_065,3,1,53068,0,53068,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_065_multicore_res.json,1.0
case_065,3,2,23611,13968,53068,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_065_multicore_res.json,2.2475964592774553
case_065,3,3,17093,27936,53068,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_065_multicore_res.json,3.104662727432282
case_065,3,4,12999,41616,53068,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_065_multicore_res.json,4.082467882144781
case_065,3,5,9869,55440,53068,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_065_multicore_res.json,5.377241868477049
case_066,1,1,358492,403768,359070,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_066_multicore_res.json,1.0016123093402363
case_066,1,2,247728,142662,359070,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_066_multicore_res.json,1.449452625460182
case_066,1,3,234251,1119442,359070,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_066_multicore_res.json,1.5328429761239013
case_066,1,4,203497,1859170,359070,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_066_multicore_res.json,1.7644977567236864
case_066,1,5,199028,2217964,359070,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_066_multicore_res.json,1.8041180135458328
case_066,2,1,359070,0,359070,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_066_multicore_res.json,1.0
case_066,2,2,193251,1315736,359070,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_066_multicore_res.json,1.858049893661611
case_066,2,3,136691,2152710,359070,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_066_multicore_res.json,2.6268737517466403
case_066,2,4,121966,2619424,359070,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_066_multicore_res.json,2.944017185117164
case_066,2,5,114172,3267848,359070,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_066_multicore_res.json,3.144991766807974
case_066,3,1,359070,0,359070,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_066_multicore_res.json,1.0
case_066,3,2,193085,1315736,359070,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_066_multicore_res.json,1.859647305590802
case_066,3,3,134574,2152710,359070,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_066_multicore_res.json,2.668197422979179
case_066,3,4,120257,2619424,359070,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_066_multicore_res.json,2.9858552932469626
case_066,3,5,106776,3267848,359070,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_066_multicore_res.json,3.3628343447965836
case_067,1,1,63950466,261050752,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_067_multicore_res.json,0.9981918505488294
case_067,1,2,33768704,264024576,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_067_multicore_res.json,1.890354868223548
case_067,1,3,23568859,263599744,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_067_multicore_res.json,2.7084397254869232
case_067,1,4,18473155,263174912,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_067_multicore_res.json,3.4555458447677183
case_067,1,5,15233731,260625920,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_067_multicore_res.json,4.190361113767862
case_067,2,1,63834834,264449408,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_067_multicore_res.json,1.0
case_067,2,2,30166430,60981632,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_067_multicore_res.json,2.1160884466607417
case_067,2,3,20034746,62186240,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_067_multicore_res.json,3.1862063037884285
case_067,2,4,15025891,69837952,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_067_multicore_res.json,4.248322711777957
case_067,2,5,12057191,77944320,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_067_multicore_res.json,5.294337130431126
case_067,3,1,63834834,264449408,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_067_multicore_res.json,1.0
case_067,3,2,30145037,60981632,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_067_multicore_res.json,2.1175901691545445
case_067,3,3,20005690,62186240,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_067_multicore_res.json,3.190833907753244
case_067,3,4,14964449,69837952,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_067_multicore_res.json,4.265765749210011
case_067,3,5,12007191,77944320,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_067_multicore_res.json,5.316383657093486
case_068,1,1,361497,359444,362095,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_068_multicore_res.json,1.001654232261955
case_068,1,2,302089,200380,362095,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_068_multicore_res.json,1.198636825571272
case_068,1,3,301848,105814,362095,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_068_multicore_res.json,1.199593835307837
case_068,1,4,287436,657174,362095,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_068_multicore_res.json,1.259741298932632
case_068,1,5,268666,1045280,362095,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_068_multicore_res.json,1.347751483254301
case_068,2,1,362095,0,362095,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_068_multicore_res.json,1.0
case_068,2,2,204172,2205494,362095,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_068_multicore_res.json,1.7734802029661265
case_068,2,3,153006,3406314,362095,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_068_multicore_res.json,2.3665411813915793
case_068,2,4,142255,3895504,362095,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_068_multicore_res.json,2.5453938350145866
case_068,2,5,134477,4188824,362095,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_068_multicore_res.json,2.6926165812741214
case_068,3,1,362095,0,362095,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_068_multicore_res.json,1.0
case_068,3,2,201418,2205494,362095,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_068_multicore_res.json,1.7977291006762057
case_068,3,3,150684,3406314,362095,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_068_multicore_res.json,2.403008945873484
case_068,3,4,130760,3895504,362095,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_068_multicore_res.json,2.769157234628327
case_068,3,5,123937,4188824,362095,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_068_multicore_res.json,2.9216053317411266
case_069,1,1,25419,24832,25144,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_069_multicore_res.json,0.9891813210590503
case_069,1,2,24830,71044,25144,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_069_multicore_res.json,1.0126459927507048
case_069,1,3,22899,192108,25144,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_069_multicore_res.json,1.0980392156862746
case_069,1,4,17041,626568,25144,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_069_multicore_res.json,1.47550026406901
case_069,1,5,16521,622330,25144,my_runs/iterative_holdout_b8_v1/case_069/n5/iterative/summary.json,A题研究/直接迭代/闭环验证_20260925/精选方案/case_069_p1_n5.json,1.5219417710792325
case_069,2,1,25144,0,25144,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_069_multicore_res.json,1.0
case_069,2,2,13478,322852,25144,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_069_multicore_res.json,1.8655586882326756
case_069,2,3,10770,341068,25144,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_069_multicore_res.json,2.3346332404828227
case_069,2,4,10455,433744,25144,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_069_multicore_res.json,2.4049736967957913
case_069,2,5,10453,433744,25144,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_069_multicore_res.json,2.4054338467425618
case_069,3,1,25144,0,25144,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_069_multicore_res.json,1.0
case_069,3,2,13447,322852,25144,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_069_multicore_res.json,1.8698594482040605
case_069,3,3,10221,341068,25144,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_069_multicore_res.json,2.4600332648468837
case_069,3,4,9422,433744,25144,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_069_multicore_res.json,2.6686478454680533
case_069,3,5,9390,433744,25144,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_069_multicore_res.json,2.6777422790202343
case_070,1,1,115224,115200,117300,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_070_multicore_res.json,1.018017079775047
case_070,1,2,58498,129536,117300,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_070_multicore_res.json,2.005196758863551
case_070,1,3,41525,494592,117300,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_070_multicore_res.json,2.8248043347381095
case_070,1,4,33986,670208,117300,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_070_multicore_res.json,3.451421173424351
case_070,1,5,26669,462848,117300,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_070_multicore_res.json,4.3983651430499835
case_070,2,1,117300,0,117300,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_070_multicore_res.json,1.0
case_070,2,2,53120,129536,117300,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_070_multicore_res.json,2.2082078313253013
case_070,2,3,40678,259072,117300,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_070_multicore_res.json,2.8836225969811693
case_070,2,4,31817,360960,117300,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_070_multicore_res.json,3.6867083634534996
case_070,2,5,26669,462848,117300,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_070_multicore_res.json,4.3983651430499835
case_070,3,1,117300,0,117300,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_070_multicore_res.json,1.0
case_070,3,2,53120,129536,117300,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_070_multicore_res.json,2.2082078313253013
case_070,3,3,40678,259072,117300,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_070_multicore_res.json,2.8836225969811693
