batch,case,problem,num_cores,seed,stage,round,before_time,after_time,evaluations,generation_seconds
full_p1_seed17,case_014,1,3,17,component,0,,6186882,4,4.344496582983993
full_p1_seed17,case_014,1,3,17,operation,0,6186882,6186882,8,2.05425354198087
full_p1_seed17,case_014,1,4,17,component,0,,4792614,4,7.791692875092849
full_p1_seed17,case_014,1,4,17,operation,0,4792614,4792614,8,2.191551750060171
full_p1_seed17,case_014,1,5,17,component,0,,3859241,4,8.047937290975824
full_p1_seed17,case_014,1,5,17,operation,0,3859241,3859241,8,2.584701833082363
full_p1_seed17,case_015,1,2,17,component,0,,87789,4,0.05842091701924801
full_p1_seed17,case_015,1,2,17,operation,0,87789,87789,8,0.03597266704309732
full_p1_seed17,case_015,1,3,17,component,0,,61193,4,0.09468970797024667
full_p1_seed17,case_015,1,3,17,operation,0,61193,61193,8,0.03431770903989673
full_p1_seed17,case_015,1,4,17,component,0,,50093,4,0.15831016702577472
full_p1_seed17,case_015,1,4,17,operation,0,50093,50093,8,0.03318949998356402
full_p1_seed17,case_015,1,5,17,component,0,,43411,4,0.19005350000225008
full_p1_seed17,case_015,1,5,17,operation,0,43411,43411,8,0.034786207950674
full_p1_seed17,case_016,1,2,17,component,0,,7715523,1,0.03850895899813622
full_p1_seed17,case_016,1,2,17,operation,0,7715523,7715523,8,0.48357499996200204
full_p1_seed17,case_016,1,3,17,component,0,,7715523,1,0.039606833015568554
full_p1_seed17,case_016,1,3,17,operation,0,7715523,7715523,8,0.6763694160617888
full_p1_seed17,case_016,1,4,17,component,0,,7715523,1,0.059425542014651
full_p1_seed17,case_016,1,4,17,operation,0,7715523,7715523,8,0.7242596669821069
full_p1_seed17,case_016,1,5,17,component,0,,7715523,1,0.053071208065375686
full_p1_seed17,case_016,1,5,17,operation,0,7715523,7715523,8,0.688409166992642
full_p1_seed17,case_017,1,2,17,component,0,,83047,4,0.10976999998092651
full_p1_seed17,case_017,1,2,17,operation,0,83047,83047,8,0.061250625061802566
full_p1_seed17,case_017,1,3,17,component,0,,56882,4,0.20382995798718184
full_p1_seed17,case_017,1,3,17,operation,0,56882,56882,8,0.06416499998886138
full_p1_seed17,case_017,1,4,17,component,0,,42384,4,0.27933258400298655
full_p1_seed17,case_017,1,4,17,operation,0,42384,42384,8,0.0713389579905197
full_p1_seed17,case_017,1,5,17,component,0,,35496,4,0.37138795806095004
full_p1_seed17,case_017,1,5,17,operation,0,35496,35496,8,0.07110033300705254
full_p1_seed17,case_018,1,2,17,component,0,,504468,4,0.20649204205255955
full_p1_seed17,case_018,1,2,17,operation,0,504468,504468,8,0.1395851660054177
full_p1_seed17,case_018,1,3,17,component,0,,339838,4,0.4515654999995604
full_p1_seed17,case_018,1,3,17,operation,0,339838,339838,8,0.13751691591460258
full_p1_seed17,case_018,1,4,17,component,0,,254635,4,0.5687267079483718
full_p1_seed17,case_018,1,4,17,operation,0,254635,254635,8,0.14886195806320757
full_p1_seed17,case_018,1,5,17,component,0,,205917,4,0.8860845840536058
full_p1_seed17,case_018,1,5,17,operation,0,205917,205917,8,0.14191437500994653
full_p1_seed17,case_019,1,2,17,component,0,,41238,4,0.04774216702207923
full_p1_seed17,case_019,1,2,17,operation,0,41238,41238,8,0.025438374956138432
full_p1_seed17,case_019,1,3,17,component,0,,28986,4,0.07144770899321884
full_p1_seed17,case_019,1,3,17,operation,0,28986,28986,8,0.024046332924626768
full_p1_seed17,case_019,1,4,17,component,0,,24099,4,0.11203791690059006
full_p1_seed17,case_019,1,4,17,operation,0,24099,24099,8,0.026527333888225257
full_p1_seed17,case_019,1,5,17,component,0,,24169,4,0.1318086669780314
full_p1_seed17,case_019,1,5,17,operation,0,24169,24169,8,0.028678416972979903
full_p1_seed17,case_020,1,2,17,component,0,,266580,4,0.14003762498032302
full_p1_seed17,case_020,1,2,17,operation,0,266580,266580,8,0.27506987494416535
full_p1_seed17,case_020,1,3,17,component,0,,177950,4,0.20243133301846683
full_p1_seed17,case_020,1,3,17,operation,0,177950,177950,8,0.29782358300872147
full_p1_seed17,case_020,1,4,17,component,0,,133704,4,0.3002472090302035
full_p1_seed17,case_020,1,4,17,operation,0,133704,133704,8,0.3008909580530599
full_p1_seed17,case_020,1,5,17,component,0,,107494,4,0.43507183401379734
full_p1_seed17,case_020,1,5,17,operation,0,107494,107494,8,0.316714333021082
full_p1_seed17,case_021,1,2,17,component,0,,3162700,4,0.1676130829146132
full_p1_seed17,case_021,1,2,17,operation,0,3162700,3162700,8,0.1799252500059083
full_p1_seed17,case_021,1,3,17,component,0,,2118096,4,0.401104542077519
full_p1_seed17,case_021,1,3,17,operation,0,2118096,2118096,8,0.18447825009934604
full_p1_seed17,case_021,1,4,17,component,0,,1550324,4,0.623897249926813
full_p1_seed17,case_021,1,4,17,operation,0,1550324,1550324,8,0.1705330420518294
full_p1_seed17,case_021,1,5,17,component,0,,1250168,4,0.9066697499947622
full_p1_seed17,case_021,1,5,17,operation,0,1250168,1243902,8,0.18281279201619327
full_p1_seed17,case_022,1,2,17,component,0,,28357,4,0.07761799998115748
full_p1_seed17,case_022,1,2,17,operation,0,28357,28357,8,0.05516741692554206
full_p1_seed17,case_022,1,3,17,component,0,,19153,4,0.15403874998446554
full_p1_seed17,case_022,1,3,17,operation,0,19153,19153,8,0.05440441600512713
full_p1_seed17,case_022,1,4,17,component,0,,14654,4,0.23696266603656113
full_p1_seed17,case_022,1,4,17,operation,0,14654,14654,8,0.05924508406314999
full_p1_seed17,case_022,1,5,17,component,0,,11828,4,0.29426300001796335
full_p1_seed17,case_022,1,5,17,operation,0,11828,11828,8,0.05395345902070403
full_p1_seed17,case_023,1,2,17,component,0,,61829,4,0.058714125072583556
full_p1_seed17,case_023,1,2,17,operation,0,61829,61829,8,0.038535375031642616
full_p1_seed17,case_023,1,3,17,component,0,,40862,4,0.12455212499480695
full_p1_seed17,case_023,1,3,17,operation,0,40862,40862,8,0.041274291928857565
full_p1_seed17,case_023,1,4,17,component,0,,30838,4,0.19434416701551527
full_p1_seed17,case_023,1,4,17,operation,0,30838,30838,8,0.03878920804709196
full_p1_seed17,case_023,1,5,17,component,0,,24268,4,0.29036408301908523
full_p1_seed17,case_023,1,5,17,operation,0,24268,24268,8,0.04432791692670435
full_p1_seed17,case_024,1,2,17,component,0,,2555343,1,0.01726804208010435
full_p1_seed17,case_024,1,2,17,operation,0,2555343,2555343,8,0.20312333398032933
full_p1_seed17,case_024,1,3,17,component,0,,2555343,1,0.017729207989759743
full_p1_seed17,case_024,1,3,17,operation,0,2555343,2555343,8,0.21457691700197756
full_p1_seed17,case_024,1,4,17,component,0,,2555343,1,0.02111474995035678
full_p1_seed17,case_024,1,4,17,operation,0,2555343,2555343,8,0.216260083951056
full_p1_seed17,case_024,1,5,17,component,0,,2555343,1,0.01789454196114093
full_p1_seed17,case_024,1,5,17,operation,0,2555343,2555343,8,0.21301524993032217
full_p1_seed17,case_025,1,2,17,component,0,,2431840,4,0.7083653750596568
full_p1_seed17,case_025,1,2,17,operation,0,2431840,2431840,8,1.0548371250042692
full_p1_seed17,case_025,1,3,17,component,0,,1622164,4,1.251061916933395
full_p1_seed17,case_025,1,3,17,operation,0,1622164,1622164,8,1.1510381249245256
full_p1_seed17,case_025,1,4,17,component,0,,1217444,4,2.0578561660367996
full_p1_seed17,case_025,1,4,17,operation,0,1217444,1217444,8,1.4362250419799238
full_p1_seed17,case_025,1,5,17,component,0,,975282,4,2.9812315419549122
full_p1_seed17,case_025,1,5,17,operation,0,975282,975282,8,1.6510763749247417
full_p1_seed17,case_026,1,2,17,component,0,,58112,4,0.052901916089467704
full_p1_seed17,case_026,1,2,17,operation,0,58112,58112,8,0.02857541700359434
full_p1_seed17,case_026,1,3,17,component,0,,41655,4,0.08106337499339134
full_p1_seed17,case_026,1,3,17,operation,0,41655,41655,8,0.03257312497589737
full_p1_seed17,case_026,1,4,17,component,0,,41939,4,0.127380833029747
full_p1_seed17,case_026,1,4,17,operation,0,41939,41939,8,0.028726750053465366
full_p1_seed17,case_026,1,5,17,component,0,,42058,4,0.17575508391018957
full_p1_seed17,case_026,1,5,17,operation,0,42058,42058,8,0.0327669580001384
full_p1_seed17,case_027,1,2,17,component,0,,1116984,4,0.10419949993956834
full_p1_seed17,case_027,1,2,17,operation,0,1116984,1116984,8,0.06366716604679823
