config_id,case,problem,cores,group,variant,allowed_time_regression,makespan,added_copy,actual_time_regression,bytes_saved,archived_plan
case_037_p3_n5,case_037,3,5,existing_regression,persistent,0.01,43013,1925120,0.0,0,plans/835411a285f111e337d65cc86240498f8ed145c5267ae7ead080ca6454ebe3f9.json
case_037_p3_n5,case_037,3,5,existing_regression,persistent,0.03,43013,1925120,0.0,0,plans/835411a285f111e337d65cc86240498f8ed145c5267ae7ead080ca6454ebe3f9.json
case_037_p3_n5,case_037,3,5,existing_regression,mature,0.0,43013,778240,0.0,0,plans/4aa7e2d81681ee56802a32a8224932b5ae960a12353369f4a7f1d735b45ec629.json
case_037_p3_n5,case_037,3,5,existing_regression,mature,0.01,43013,778240,0.0,0,plans/4aa7e2d81681ee56802a32a8224932b5ae960a12353369f4a7f1d735b45ec629.json
case_037_p3_n5,case_037,3,5,existing_regression,mature,0.03,43013,778240,0.0,0,plans/4aa7e2d81681ee56802a32a8224932b5ae960a12353369f4a7f1d735b45ec629.json
case_028_p3_n5,case_028,3,5,existing_regression,legacy,0.0,7900566,114332160,0.0,0,plans/d529a40c57bb9028e7ad52e5cff84a5c5e26e71a3156454ab78aa39a3fa09a2e.json
case_028_p3_n5,case_028,3,5,existing_regression,legacy,0.01,7900566,114332160,0.0,0,plans/d529a40c57bb9028e7ad52e5cff84a5c5e26e71a3156454ab78aa39a3fa09a2e.json
case_028_p3_n5,case_028,3,5,existing_regression,legacy,0.03,7900566,114332160,0.0,0,plans/d529a40c57bb9028e7ad52e5cff84a5c5e26e71a3156454ab78aa39a3fa09a2e.json
case_028_p3_n5,case_028,3,5,existing_regression,persistent,0.0,7911691,114332160,0.0,0,plans/ecabbe76baad2407456c2dd66ffdfba892bcaf15ae3face60f44c58ba053df68.json
case_028_p3_n5,case_028,3,5,existing_regression,persistent,0.01,7970664,22589952,0.007453905871703137,91742208,plans/a7e70105737413317f6d0aba7ab701de3c48007abbc10de8de9e8331df43c81c.json
case_028_p3_n5,case_028,3,5,existing_regression,persistent,0.03,7970664,22589952,0.007453905871703137,91742208,plans/a7e70105737413317f6d0aba7ab701de3c48007abbc10de8de9e8331df43c81c.json
case_028_p3_n5,case_028,3,5,existing_regression,mature,0.0,7970583,22602240,0.0,0,plans/05b026fb2cdecf1f8aa3377653f92b653abaca5b14ccf3b217feb9bb6108df48.json
case_028_p3_n5,case_028,3,5,existing_regression,mature,0.01,7970583,22602240,0.0,0,plans/05b026fb2cdecf1f8aa3377653f92b653abaca5b14ccf3b217feb9bb6108df48.json
case_028_p3_n5,case_028,3,5,existing_regression,mature,0.03,7970583,22602240,0.0,0,plans/05b026fb2cdecf1f8aa3377653f92b653abaca5b14ccf3b217feb9bb6108df48.json
case_049_p2_n5,case_049,2,5,development,legacy,0.0,53502,1789276,0.0,0,plans/2bcdd62ebaf4c2d5663460b2b720cadf48082c869eb1f69e776053813958dfe5.json
case_049_p2_n5,case_049,2,5,development,legacy,0.01,53502,1789276,0.0,0,plans/2bcdd62ebaf4c2d5663460b2b720cadf48082c869eb1f69e776053813958dfe5.json
case_049_p2_n5,case_049,2,5,development,legacy,0.03,54069,1782112,0.010597734664124614,7164,plans/0223d62433fb47a5308f280a82612403bfc5d6126fceb504b0dc3eff45fd3a65.json
case_049_p2_n5,case_049,2,5,development,persistent,0.0,54069,1782112,0.0,0,plans/0223d62433fb47a5308f280a82612403bfc5d6126fceb504b0dc3eff45fd3a65.json
case_049_p2_n5,case_049,2,5,development,persistent,0.01,54069,1782112,0.0,0,plans/0223d62433fb47a5308f280a82612403bfc5d6126fceb504b0dc3eff45fd3a65.json
case_049_p2_n5,case_049,2,5,development,persistent,0.03,54069,1782112,0.0,0,plans/0223d62433fb47a5308f280a82612403bfc5d6126fceb504b0dc3eff45fd3a65.json
case_049_p2_n5,case_049,2,5,development,mature,0.0,102732,5301640,0.0,0,plans/5d99ada9b6080d8cb46d6176146cb6fb77a7d8c61e1d4de9353a093b98dcea17.json
case_049_p2_n5,case_049,2,5,development,mature,0.01,102732,5301640,0.0,0,plans/5d99ada9b6080d8cb46d6176146cb6fb77a7d8c61e1d4de9353a093b98dcea17.json
case_049_p2_n5,case_049,2,5,development,mature,0.03,102732,5301640,0.0,0,plans/5d99ada9b6080d8cb46d6176146cb6fb77a7d8c61e1d4de9353a093b98dcea17.json
case_060_p1_n1,case_060,1,1,core_regression,legacy,0.0,877445,4307204,0.0,0,plans/3972a67f62ba9e8f593a742140ef9586827d88f6b702a69edf6b2f482de62af1.json
case_060_p1_n1,case_060,1,1,core_regression,legacy,0.01,883050,2142344,0.006387864766452589,2164860,plans/4247e62966deb88a4e508669f54728b142db0e568534fc66eb2591499c5aa64f.json
case_060_p1_n1,case_060,1,1,core_regression,legacy,0.03,887677,1857672,0.01166112975742073,2449532,plans/04258ae312fcf8ed3b6ffe83d9e7da82aecc944195bd6481e202d0294ea8a4d9.json
case_060_p1_n1,case_060,1,1,core_regression,persistent,0.0,879646,3073036,0.0,0,plans/d689fdf8181c51297e81557111ca1cc8af1916cdc82470efe08032c17763a9f8.json
case_060_p1_n1,case_060,1,1,core_regression,persistent,0.01,887677,1857672,0.009129809036817038,1215364,plans/04258ae312fcf8ed3b6ffe83d9e7da82aecc944195bd6481e202d0294ea8a4d9.json
case_060_p1_n1,case_060,1,1,core_regression,persistent,0.03,887677,1857672,0.009129809036817038,1215364,plans/04258ae312fcf8ed3b6ffe83d9e7da82aecc944195bd6481e202d0294ea8a4d9.json
case_060_p1_n1,case_060,1,1,core_regression,mature,0.0,870161,4423808,0.0,0,plans/c0fba9c7829b79bfc848a4da6f126e5ae023cac553b6c8ba8e37d225d5565298.json
case_060_p1_n1,case_060,1,1,core_regression,mature,0.01,874960,1983644,0.005515071348865419,2440164,plans/351c1a809cc23c5edead7d4bb6885a23649f90f0668cfdd2930fb7624402ba53.json
case_060_p1_n1,case_060,1,1,core_regression,mature,0.03,874960,1983644,0.005515071348865419,2440164,plans/351c1a809cc23c5edead7d4bb6885a23649f90f0668cfdd2930fb7624402ba53.json
case_060_p1_n3,case_060,1,3,core_regression,legacy,0.0,291536,4061440,0.0,0,plans/6fb89b87a618464c6df4fb33dd1da07cf9eec93adc70b0ecaabcf821e818e3a0.json
case_060_p1_n3,case_060,1,3,core_regression,legacy,0.01,291536,4061440,0.0,0,plans/6fb89b87a618464c6df4fb33dd1da07cf9eec93adc70b0ecaabcf821e818e3a0.json
case_060_p1_n3,case_060,1,3,core_regression,legacy,0.03,295610,3270912,0.01397426046868988,790528,plans/ceadf4aeb8df1bbc0f86c51619d9074d6dbeca87bb10d6321bca864e564b6ed6.json
case_060_p1_n3,case_060,1,3,core_regression,persistent,0.0,294664,5753216,0.0,0,plans/1af1c093bebfb227973f633aee82073787e1eb5230da2bfbcbb5e15c31d4a498.json
case_060_p1_n3,case_060,1,3,core_regression,persistent,0.01,295470,3246336,0.0027353188716638943,2506880,plans/4eda7c6f4c88f732046afe4fb692c09de0e9c0c1017469ab24d9c07e5be4adef.json
case_060_p1_n3,case_060,1,3,core_regression,persistent,0.03,295470,3246336,0.0027353188716638943,2506880,plans/4eda7c6f4c88f732046afe4fb692c09de0e9c0c1017469ab24d9c07e5be4adef.json
case_060_p1_n3,case_060,1,3,core_regression,mature,0.0,291413,6191488,0.0,0,plans/7a4909279244b5e2b942b4d4cfef804cc52fb2504ae7ab7d17ccdf84aa508ab0.json
case_060_p1_n3,case_060,1,3,core_regression,mature,0.01,291413,6191488,0.0,0,plans/7a4909279244b5e2b942b4d4cfef804cc52fb2504ae7ab7d17ccdf84aa508ab0.json
case_060_p1_n3,case_060,1,3,core_regression,mature,0.03,294463,5761408,0.01046624550037234,430080,plans/d5f262e346d83fa2a7b08217f51f8c70d374e92b71e9e012300c04c1a8a1cdd1.json
case_028_p2_n5,case_028,2,5,existing_regression,legacy,0.0,7913518,114332160,0.0,0,plans/f3a642d44bf18faa7156bcc37bc0ec28b8785cb3556badc56e35fe05aa194449.json
case_028_p2_n5,case_028,2,5,existing_regression,legacy,0.01,7913518,114332160,0.0,0,plans/f3a642d44bf18faa7156bcc37bc0ec28b8785cb3556badc56e35fe05aa194449.json
case_028_p2_n5,case_028,2,5,existing_regression,legacy,0.03,7913518,114332160,0.0,0,plans/f3a642d44bf18faa7156bcc37bc0ec28b8785cb3556badc56e35fe05aa194449.json
case_028_p2_n5,case_028,2,5,existing_regression,persistent,0.0,8029486,22663680,0.0,0,plans/9cd1639e98341a6dedd17c48efcfbacdd9dbbc7cbd44f3a4dfe5e9f8c5a78c2f.json
case_028_p2_n5,case_028,2,5,existing_regression,persistent,0.01,8032082,22602240,0.00032330836618932324,61440,plans/05b026fb2cdecf1f8aa3377653f92b653abaca5b14ccf3b217feb9bb6108df48.json
case_028_p2_n5,case_028,2,5,existing_regression,persistent,0.03,8032082,22602240,0.00032330836618932324,61440,plans/05b026fb2cdecf1f8aa3377653f92b653abaca5b14ccf3b217feb9bb6108df48.json
case_028_p2_n5,case_028,2,5,existing_regression,mature,0.0,8032082,22602240,0.0,0,plans/05b026fb2cdecf1f8aa3377653f92b653abaca5b14ccf3b217feb9bb6108df48.json
case_028_p2_n5,case_028,2,5,existing_regression,mature,0.01,8032082,22602240,0.0,0,plans/05b026fb2cdecf1f8aa3377653f92b653abaca5b14ccf3b217feb9bb6108df48.json
case_028_p2_n5,case_028,2,5,existing_regression,mature,0.03,8032082,22602240,0.0,0,plans/05b026fb2cdecf1f8aa3377653f92b653abaca5b14ccf3b217feb9bb6108df48.json
case_016_p1_n5,case_016,1,5,development,legacy,0.0,3304638,119557168,0.0,0,plans/387aafb24488d34fdf17bf4f8678440bfec73621c0732ce8f022205948c50d9d.json
case_016_p1_n5,case_016,1,5,development,legacy,0.01,3304638,119557168,0.0,0,plans/387aafb24488d34fdf17bf4f8678440bfec73621c0732ce8f022205948c50d9d.json
case_016_p1_n5,case_016,1,5,development,legacy,0.03,3304638,119557168,0.0,0,plans/387aafb24488d34fdf17bf4f8678440bfec73621c0732ce8f022205948c50d9d.json
case_016_p1_n5,case_016,1,5,development,persistent,0.0,3304638,119557168,0.0,0,plans/387aafb24488d34fdf17bf4f8678440bfec73621c0732ce8f022205948c50d9d.json
case_016_p1_n5,case_016,1,5,development,persistent,0.01,3304638,119557168,0.0,0,plans/387aafb24488d34fdf17bf4f8678440bfec73621c0732ce8f022205948c50d9d.json
case_016_p1_n5,case_016,1,5,development,persistent,0.03,3304638,119557168,0.0,0,plans/387aafb24488d34fdf17bf4f8678440bfec73621c0732ce8f022205948c50d9d.json
case_016_p1_n5,case_016,1,5,development,mature,0.0,3303634,119622704,0.0,0,plans/d8bd70b2d0d96be56df688ac9481f4bd23b1a546785b2ae5e8fea3acb59fde38.json
case_016_p1_n5,case_016,1,5,development,mature,0.01,3303634,119622704,0.0,0,plans/d8bd70b2d0d96be56df688ac9481f4bd23b1a546785b2ae5e8fea3acb59fde38.json
case_016_p1_n5,case_016,1,5,development,mature,0.03,3303634,119622704,0.0,0,plans/d8bd70b2d0d96be56df688ac9481f4bd23b1a546785b2ae5e8fea3acb59fde38.json
case_023_p3_n5,case_023,3,5,existing_regression,legacy,0.0,17376,280992,0.0,0,plans/39a596a1c84530fe309d74548b9150997fd84f308fdd48f5dc129e44e56de57b.json
case_023_p3_n5,case_023,3,5,existing_regression,legacy,0.01,17376,280992,0.0,0,plans/39a596a1c84530fe309d74548b9150997fd84f308fdd48f5dc129e44e56de57b.json
case_023_p3_n5,case_023,3,5,existing_regression,legacy,0.03,17376,280992,0.0,0,plans/39a596a1c84530fe309d74548b9150997fd84f308fdd48f5dc129e44e56de57b.json
case_023_p3_n5,case_023,3,5,existing_regression,persistent,0.0,16725,280992,0.0,0,plans/aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d.json
case_023_p3_n5,case_023,3,5,existing_regression,persistent,0.01,16725,280992,0.0,0,plans/aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d.json
case_023_p3_n5,case_023,3,5,existing_regression,persistent,0.03,16725,280992,0.0,0,plans/aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d.json
case_023_p3_n5,case_023,3,5,existing_regression,mature,0.0,16725,280992,0.0,0,plans/aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d.json
case_023_p3_n5,case_023,3,5,existing_regression,mature,0.01,16725,280992,0.0,0,plans/aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d.json
case_023_p3_n5,case_023,3,5,existing_regression,mature,0.03,16725,280992,0.0,0,plans/aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d.json
case_095_p3_n5,case_095,3,5,existing_regression,legacy,0.0,217302,0,0.0,0,plans/1470210382f2c188b1f6aebfc4e2e8e5387a8b3d9762e65b0c09a7618e0f5e59.json
case_095_p3_n5,case_095,3,5,existing_regression,legacy,0.01,217302,0,0.0,0,plans/1470210382f2c188b1f6aebfc4e2e8e5387a8b3d9762e65b0c09a7618e0f5e59.json
case_095_p3_n5,case_095,3,5,existing_regression,legacy,0.03,217302,0,0.0,0,plans/1470210382f2c188b1f6aebfc4e2e8e5387a8b3d9762e65b0c09a7618e0f5e59.json
case_095_p3_n5,case_095,3,5,existing_regression,persistent,0.0,220188,0,0.0,0,plans/51f798d4c5e9bdad79964b2049ab3a8fb50a166ef79fc04747291d0797b1d982.json
case_095_p3_n5,case_095,3,5,existing_regression,persistent,0.01,220188,0,0.0,0,plans/51f798d4c5e9bdad79964b2049ab3a8fb50a166ef79fc04747291d0797b1d982.json
case_095_p3_n5,case_095,3,5,existing_regression,persistent,0.03,220188,0,0.0,0,plans/51f798d4c5e9bdad79964b2049ab3a8fb50a166ef79fc04747291d0797b1d982.json
case_095_p3_n5,case_095,3,5,existing_regression,mature,0.0,220188,0,0.0,0,plans/51f798d4c5e9bdad79964b2049ab3a8fb50a166ef79fc04747291d0797b1d982.json
case_095_p3_n5,case_095,3,5,existing_regression,mature,0.01,220188,0,0.0,0,plans/51f798d4c5e9bdad79964b2049ab3a8fb50a166ef79fc04747291d0797b1d982.json
case_095_p3_n5,case_095,3,5,existing_regression,mature,0.03,220188,0,0.0,0,plans/51f798d4c5e9bdad79964b2049ab3a8fb50a166ef79fc04747291d0797b1d982.json
case_058_p1_n5,case_058,1,5,development,legacy,0.0,1004819,32104448,0.0,0,plans/3c83f5ad93be315a3211979e2451b7c887ce56259eda999b214cba8730e13b93.json
case_058_p1_n5,case_058,1,5,development,legacy,0.01,1004819,32104448,0.0,0,plans/3c83f5ad93be315a3211979e2451b7c887ce56259eda999b214cba8730e13b93.json
case_058_p1_n5,case_058,1,5,development,legacy,0.03,1004819,32104448,0.0,0,plans/3c83f5ad93be315a3211979e2451b7c887ce56259eda999b214cba8730e13b93.json
case_058_p1_n5,case_058,1,5,development,persistent,0.0,1004819,32104448,0.0,0,plans/3c83f5ad93be315a3211979e2451b7c887ce56259eda999b214cba8730e13b93.json
case_058_p1_n5,case_058,1,5,development,persistent,0.01,1004819,32104448,0.0,0,plans/3c83f5ad93be315a3211979e2451b7c887ce56259eda999b214cba8730e13b93.json
case_058_p1_n5,case_058,1,5,development,persistent,0.03,1004819,32104448,0.0,0,plans/3c83f5ad93be315a3211979e2451b7c887ce56259eda999b214cba8730e13b93.json
case_058_p1_n5,case_058,1,5,development,mature,0.0,937334,36671488,0.0,0,plans/5b2d975ba53edd13501f2732ad6432609646f60554a3a2e4bac90951f2d7886f.json
case_058_p1_n5,case_058,1,5,development,mature,0.01,937334,36671488,0.0,0,plans/5b2d975ba53edd13501f2732ad6432609646f60554a3a2e4bac90951f2d7886f.json
case_058_p1_n5,case_058,1,5,development,mature,0.03,937334,36671488,0.0,0,plans/5b2d975ba53edd13501f2732ad6432609646f60554a3a2e4bac90951f2d7886f.json
case_012_p1_n5,case_012,1,5,frozen_regression,legacy,0.0,14006,59328,0.0,0,plans/0759f5181ae697ffcaf5e55a02c36cc6a007154c7673dc88033755921d875991.json
case_012_p1_n5,case_012,1,5,frozen_regression,legacy,0.01,14006,59328,0.0,0,plans/0759f5181ae697ffcaf5e55a02c36cc6a007154c7673dc88033755921d875991.json
case_012_p1_n5,case_012,1,5,frozen_regression,legacy,0.03,14300,49536,0.020991003855490575,9792,plans/2742b36c6a3fdb691476118349a21513d9e1d935581567cb3061f5402a64abeb.json
case_012_p1_n5,case_012,1,5,frozen_regression,persistent,0.0,14006,59328,0.0,0,plans/0759f5181ae697ffcaf5e55a02c36cc6a007154c7673dc88033755921d875991.json
case_012_p1_n5,case_012,1,5,frozen_regression,persistent,0.01,14006,59328,0.0,0,plans/0759f5181ae697ffcaf5e55a02c36cc6a007154c7673dc88033755921d875991.json
case_012_p1_n5,case_012,1,5,frozen_regression,persistent,0.03,14300,49536,0.020991003855490575,9792,plans/2742b36c6a3fdb691476118349a21513d9e1d935581567cb3061f5402a64abeb.json
case_012_p1_n5,case_012,1,5,frozen_regression,mature,0.0,12786,27648,0.0,0,plans/e4036cf7ad9569c347aa89ecf51248c41973901e1eb877762d52d4b44b5d76d6.json
case_012_p1_n5,case_012,1,5,frozen_regression,mature,0.01,12787,0,7.821054278123185e-05,27648,plans/2ec0e2bd831e25d9f1a13a30b0b734acd86afcca11e799579c7b3aa545883dd9.json
case_012_p1_n5,case_012,1,5,frozen_regression,mature,0.03,12787,0,7.821054278123185e-05,27648,plans/2ec0e2bd831e25d9f1a13a30b0b734acd86afcca11e799579c7b3aa545883dd9.json
case_071_p2_n5,case_071,2,5,existing_regression,legacy,0.0,8779,317298,0.0,0,plans/cf793a8f1905863450c2e3247ec47f24e5c53c625042993da806c945829a894a.json
case_071_p2_n5,case_071,2,5,existing_regression,legacy,0.01,8779,317298,0.0,0,plans/cf793a8f1905863450c2e3247ec47f24e5c53c625042993da806c945829a894a.json
case_071_p2_n5,case_071,2,5,existing_regression,legacy,0.03,8779,317298,0.0,0,plans/cf793a8f1905863450c2e3247ec47f24e5c53c625042993da806c945829a894a.json
case_071_p2_n5,case_071,2,5,existing_regression,persistent,0.0,9296,361586,0.0,0,plans/50c45ec4b549100ac2b1eb43bf6fc579c7482c2c3e58ef45e13c76a000b3879d.json
case_071_p2_n5,case_071,2,5,existing_regression,persistent,0.01,9296,361586,0.0,0,plans/50c45ec4b549100ac2b1eb43bf6fc579c7482c2c3e58ef45e13c76a000b3879d.json
case_071_p2_n5,case_071,2,5,existing_regression,persistent,0.03,9296,361586,0.0,0,plans/50c45ec4b549100ac2b1eb43bf6fc579c7482c2c3e58ef45e13c76a000b3879d.json
case_071_p2_n5,case_071,2,5,existing_regression,mature,0.0,9399,377650,0.0,0,plans/2d990d886c16c21f1a4b046c64af4bbd722f560d2b2c02d5c5ea977be922c071.json
case_071_p2_n5,case_071,2,5,existing_regression,mature,0.01,9399,377650,0.0,0,plans/2d990d886c16c21f1a4b046c64af4bbd722f560d2b2c02d5c5ea977be922c071.json
case_071_p2_n5,case_071,2,5,existing_regression,mature,0.03,9399,377650,0.0,0,plans/2d990d886c16c21f1a4b046c64af4bbd722f560d2b2c02d5c5ea977be922c071.json
case_042_p3_n5,case_042,3,5,frozen_regression,legacy,0.0,343838,14425492,0.0,0,plans/eee706f102b843bb8cb17771864a0fe0e588b15ebd1b2233be59add32ef4e661.json
case_042_p3_n5,case_042,3,5,frozen_regression,legacy,0.01,345717,14415380,0.005464782833776383,10112,plans/db9ff5e99dac0391316f44b92f0de34eecbf638124cdf238285e003803dc21c2.json
case_042_p3_n5,case_042,3,5,frozen_regression,legacy,0.03,353021,10411008,0.026707344737928906,4014484,plans/5e71d58f5cda33c8f2a32d8889eee42ad2d4015f8903b045045038f6218d7d73.json
case_042_p3_n5,case_042,3,5,frozen_regression,persistent,0.0,344200,14417428,0.0,0,plans/194357b6a4b51b65fd9e3d8f6833ce1b79d5a5f35d1451a826330fc1734232d2.json
case_042_p3_n5,case_042,3,5,frozen_regression,persistent,0.01,344527,14267176,0.0009500290528763333,150252,plans/1619b594d73ab2a5690d6cdb45d4549bd3fc9fd8f8ed8430f6a7da3ba29e9b3d.json
case_042_p3_n5,case_042,3,5,frozen_regression,persistent,0.03,353687,9281536,0.027562463683904692,5135892,plans/95dc0a344669bd540787c34fd6a0a8aa815461876ff24e7e16baa393ffd805e5.json
case_042_p3_n5,case_042,3,5,frozen_regression,mature,0.0,347203,8738816,0.0,0,plans/c78f17cbe3b0e6efb15845e933dd727aa1175c859024621fe09bc0810892b89b.json
case_042_p3_n5,case_042,3,5,frozen_regression,mature,0.01,347203,8738816,0.0,0,plans/c78f17cbe3b0e6efb15845e933dd727aa1175c859024621fe09bc0810892b89b.json
case_042_p3_n5,case_042,3,5,frozen_regression,mature,0.03,352395,6324224,0.014953787841694988,2414592,plans/e8f648c13d72df120605bd9d093f55b54f4e058a1bf098ee2779a16427d0a233.json
case_047_p1_n4,case_047,1,4,core_regression,legacy,0.0,177160,3621560,0.0,0,plans/ecb2aa285ef9d361bd7075ead4f7e2176abd2a878e359037b316a571a53bcb4a.json
case_047_p1_n4,case_047,1,4,core_regression,legacy,0.01,178780,3555988,0.0091442763603522,65572,plans/80cefd1e88b575ec4171c589ee7525be9d1d2826061d694e6aa8ddc8bb3f1204.json
case_047_p1_n4,case_047,1,4,core_regression,legacy,0.03,178780,3555988,0.0091442763603522,65572,plans/80cefd1e88b575ec4171c589ee7525be9d1d2826061d694e6aa8ddc8bb3f1204.json
case_047_p1_n4,case_047,1,4,core_regression,persistent,0.0,311363,3358234,0.0,0,plans/c723dee66a9704c9b50d71fec9caf9eb0e3fe70f24f2d5ca58c1479f97319152.json
case_047_p1_n4,case_047,1,4,core_regression,persistent,0.01,311363,3358234,0.0,0,plans/c723dee66a9704c9b50d71fec9caf9eb0e3fe70f24f2d5ca58c1479f97319152.json
case_047_p1_n4,case_047,1,4,core_regression,persistent,0.03,311363,3358234,0.0,0,plans/c723dee66a9704c9b50d71fec9caf9eb0e3fe70f24f2d5ca58c1479f97319152.json
case_047_p1_n4,case_047,1,4,core_regression,mature,0.0,162413,3828672,0.0,0,plans/837e192f4d6d301c4066119bcf280a2875b065b249621fcdfa8e7e1b39ede0eb.json
case_047_p1_n4,case_047,1,4,core_regression,mature,0.01,162413,3828672,0.0,0,plans/837e192f4d6d301c4066119bcf280a2875b065b249621fcdfa8e7e1b39ede0eb.json
case_047_p1_n4,case_047,1,4,core_regression,mature,0.03,164497,3702558,0.012831485164364942,126114,plans/3c59d2fdb03a4c274f2e5980b4c780583e05d1544a5c98522dac3a5d61fd4c8f.json
case_087_p1_n5,case_087,1,5,development,legacy,0.0,879581,31002804,0.0,0,plans/1d446ce0c130715155dc56f65fb61a64819038cffb0f2bb6eed4d850a54eb6c8.json
case_087_p1_n5,case_087,1,5,development,legacy,0.01,879581,31002804,0.0,0,plans/1d446ce0c130715155dc56f65fb61a64819038cffb0f2bb6eed4d850a54eb6c8.json
case_087_p1_n5,case_087,1,5,development,legacy,0.03,902806,29021364,0.02640461765317803,1981440,plans/f588bd9706552718253f2f1eedd7a0755a47d528b3f1c30eebd1d2d105e03d49.json
case_087_p1_n5,case_087,1,5,development,persistent,0.0,835614,32684724,0.0,0,plans/62ff54cc83453a58bcfeeca86c5818ec0df657f3db9ab65cb4472501f6728339.json
case_087_p1_n5,case_087,1,5,development,persistent,0.01,835614,32684724,0.0,0,plans/62ff54cc83453a58bcfeeca86c5818ec0df657f3db9ab65cb4472501f6728339.json
case_087_p1_n5,case_087,1,5,development,persistent,0.03,835614,32684724,0.0,0,plans/62ff54cc83453a58bcfeeca86c5818ec0df657f3db9ab65cb4472501f6728339.json
case_037_p2_n5,case_037,2,5,existing_regression,legacy,0.0,43662,1761280,0.0,0,plans/b24e722afdcbc9388e069bc9b8af60b6aa43a1dd9304f518ab53d4fd1f7dd633.json
case_037_p2_n5,case_037,2,5,existing_regression,legacy,0.01,43662,1761280,0.0,0,plans/b24e722afdcbc9388e069bc9b8af60b6aa43a1dd9304f518ab53d4fd1f7dd633.json
case_037_p2_n5,case_037,2,5,existing_regression,legacy,0.03,43662,1761280,0.0,0,plans/b24e722afdcbc9388e069bc9b8af60b6aa43a1dd9304f518ab53d4fd1f7dd633.json
case_037_p2_n5,case_037,2,5,existing_regression,persistent,0.0,43013,1761280,0.0,0,plans/47bb902741c3110ed3f0d3f072eae5162afebc5f0d4c3c15d7ce7bf4af9bc2fd.json
case_037_p2_n5,case_037,2,5,existing_regression,persistent,0.01,43013,1761280,0.0,0,plans/47bb902741c3110ed3f0d3f072eae5162afebc5f0d4c3c15d7ce7bf4af9bc2fd.json
case_037_p2_n5,case_037,2,5,existing_regression,persistent,0.03,43013,1761280,0.0,0,plans/47bb902741c3110ed3f0d3f072eae5162afebc5f0d4c3c15d7ce7bf4af9bc2fd.json
case_037_p2_n5,case_037,2,5,existing_regression,mature,0.0,43013,778240,0.0,0,plans/4aa7e2d81681ee56802a32a8224932b5ae960a12353369f4a7f1d735b45ec629.json
case_037_p2_n5,case_037,2,5,existing_regression,mature,0.01,43013,778240,0.0,0,plans/4aa7e2d81681ee56802a32a8224932b5ae960a12353369f4a7f1d735b45ec629.json
case_037_p2_n5,case_037,2,5,existing_regression,mature,0.03,43013,778240,0.0,0,plans/4aa7e2d81681ee56802a32a8224932b5ae960a12353369f4a7f1d735b45ec629.json
case_012_p2_n5,case_012,2,5,frozen_regression,legacy,0.0,13127,49536,0.0,0,plans/810d734504290cd92647c2b92ed9a2da4a332d44b7aef5f200b8a8e05768214c.json
case_012_p2_n5,case_012,2,5,frozen_regression,legacy,0.01,13127,49536,0.0,0,plans/810d734504290cd92647c2b92ed9a2da4a332d44b7aef5f200b8a8e05768214c.json
case_012_p2_n5,case_012,2,5,frozen_regression,legacy,0.03,13127,49536,0.0,0,plans/810d734504290cd92647c2b92ed9a2da4a332d44b7aef5f200b8a8e05768214c.json
case_012_p2_n5,case_012,2,5,frozen_regression,persistent,0.0,12954,65920,0.0,0,plans/b6a806ccb09622cce2bad7d452d1eaffe59da1e342b5c48af39c38e86896fba6.json
case_012_p2_n5,case_012,2,5,frozen_regression,persistent,0.01,12954,65920,0.0,0,plans/b6a806ccb09622cce2bad7d452d1eaffe59da1e342b5c48af39c38e86896fba6.json
case_012_p2_n5,case_012,2,5,frozen_regression,persistent,0.03,12954,65920,0.0,0,plans/b6a806ccb09622cce2bad7d452d1eaffe59da1e342b5c48af39c38e86896fba6.json
case_012_p2_n5,case_012,2,5,frozen_regression,mature,0.0,12279,49536,0.0,0,plans/295689f2c0d8888fca27a1a7d53048a57434f4f644d0c699302b64194798f41d.json
case_012_p2_n5,case_012,2,5,frozen_regression,mature,0.01,12279,49536,0.0,0,plans/295689f2c0d8888fca27a1a7d53048a57434f4f644d0c699302b64194798f41d.json
case_012_p2_n5,case_012,2,5,frozen_regression,mature,0.03,12279,49536,0.0,0,plans/295689f2c0d8888fca27a1a7d53048a57434f4f644d0c699302b64194798f41d.json
case_009_p2_n5,case_009,2,5,existing_regression,legacy,0.0,44455,1431902,0.0,0,plans/13b039b198e7d2ee646884a6f101a3dc4e0d97622531b5b9d1a967aa023b03f9.json
case_009_p2_n5,case_009,2,5,existing_regression,legacy,0.01,44455,1431902,0.0,0,plans/13b039b198e7d2ee646884a6f101a3dc4e0d97622531b5b9d1a967aa023b03f9.json
case_009_p2_n5,case_009,2,5,existing_regression,legacy,0.03,44455,1431902,0.0,0,plans/13b039b198e7d2ee646884a6f101a3dc4e0d97622531b5b9d1a967aa023b03f9.json
case_009_p2_n5,case_009,2,5,existing_regression,persistent,0.0,42596,1332918,0.0,0,plans/732f324d3a391235e96410052c26dedbbdae1629326f4c78bb418bb80ae0bb7e.json
