config_id,case,problem,cores,group,variant,completed,valid,attempt_count,recovered,first_attempt_valid,calls,failures,cache_hits,seconds,deadline_overrun_seconds,logged_generation_seconds,generation_errors,generation_timeouts,total_recorded_calls_including_recovery,total_recorded_failures_including_recovery,recorded_evaluation_seconds_including_recovery,unresolved_evaluation_attempts,summary,original_singlecore,makespan,added_copy,raw_speedup,statement_speedup,hit_bytes,miss_bytes,byte_hit_rate,plan_sha256,max_reported_depth,evaluated_branch_count
case_023_p3_n5,case_023,3,5,existing_regression,legacy,True,True,1,False,True,24,0,0,9.713984564004932,0.0,4.424918971082661,0,0,24,0,4.945692753070034,0,configurations/case_023_p3_n5/legacy/attempt_001/summary.json,122614.0,17376,280992,7.0565147329650095,7.0565147329650095,233120,481994,0.32598998201685325,39a596a1c84530fe309d74548b9150997fd84f308fdd48f5dc129e44e56de57b,0,0
case_023_p3_n5,case_023,3,5,existing_regression,persistent,True,True,1,False,True,24,0,0,9.047857208002824,0.0,2.6547576100565493,0,0,24,0,5.996630328998435,0,configurations/case_023_p3_n5/persistent/attempt_001/summary.json,122614.0,16725,280992,7.33118086696562,7.33118086696562,92576,622538,0.129456282494819,aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d,3,3
case_023_p3_n5,case_023,3,5,existing_regression,mature,True,True,1,False,True,24,0,0,5.08826141199097,0.0,0.6782692359702196,0,0,24,0,4.187572792870924,0,configurations/case_023_p3_n5/mature/attempt_001/summary.json,122614.0,16725,280992,7.33118086696562,7.33118086696562,92576,622538,0.129456282494819,aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d,0,0
case_095_p3_n5,case_095,3,5,existing_regression,legacy,True,True,1,False,True,24,0,0,49.645837569987634,0.0,25.10666690900689,0,0,24,0,23.66267419696669,0,configurations/case_095_p3_n5/legacy/attempt_001/summary.json,2084853.0,217302,0,9.594265124112985,9.594265124112985,0,8516508,0.0,1470210382f2c188b1f6aebfc4e2e8e5387a8b3d9762e65b0c09a7618e0f5e59,0,0
case_095_p3_n5,case_095,3,5,existing_regression,persistent,True,True,1,False,True,24,0,0,59.117344956001034,0.0,18.572113356989576,0,0,24,0,39.929469656024594,0,configurations/case_095_p3_n5/persistent/attempt_001/summary.json,2084853.0,220188,0,9.468513270477954,9.468513270477954,0,8516508,0.0,51f798d4c5e9bdad79964b2049ab3a8fb50a166ef79fc04747291d0797b1d982,2,3
case_095_p3_n5,case_095,3,5,existing_regression,mature,True,True,1,False,True,24,0,0,29.476135261997115,0.0,1.9795205350092147,0,0,24,0,26.775410270056454,0,configurations/case_095_p3_n5/mature/attempt_001/summary.json,2084853.0,220188,0,9.468513270477954,9.468513270477954,0,8516508,0.0,51f798d4c5e9bdad79964b2049ab3a8fb50a166ef79fc04747291d0797b1d982,0,0
case_058_p1_n5,case_058,1,5,development,legacy,True,True,1,False,True,17,3,0,240.0319542939833,0.03195429398328997,15.819058729044627,0,0,17,3,223.710414220026,0,configurations/case_058_p1_n5/legacy/attempt_001/summary.json,4539717.0,1004819,32104448,4.517945022934478,4.517945022934478,0,0,,3c83f5ad93be315a3211979e2451b7c887ce56259eda999b214cba8730e13b93,0,0
case_058_p1_n5,case_058,1,5,development,persistent,True,True,1,False,True,13,3,0,240.03021714399802,0.030217143998015672,30.509193298901664,0,0,13,3,208.862473101035,0,configurations/case_058_p1_n5/persistent/attempt_001/summary.json,4539717.0,1004819,32104448,4.517945022934478,4.517945022934478,0,0,,3c83f5ad93be315a3211979e2451b7c887ce56259eda999b214cba8730e13b93,1,2
case_058_p1_n5,case_058,1,5,development,mature,True,True,1,False,True,8,2,0,240.09347403500578,0.09347403500578366,0.0,0,0,8,2,223.92136711697094,0,configurations/case_058_p1_n5/mature/attempt_001/summary.json,4539717.0,937334,36671488,4.843222373241555,4.843222373241555,0,0,,5b2d975ba53edd13501f2732ad6432609646f60554a3a2e4bac90951f2d7886f,0,0
case_012_p1_n5,case_012,1,5,frozen_regression,legacy,True,True,1,False,True,24,0,0,9.096245909982827,0.0,1.8832388851151336,0,0,24,0,6.94398481209646,0,configurations/case_012_p1_n5/legacy/attempt_001/summary.json,59088.0,14006,59328,4.218763387119806,4.218763387119806,0,0,,0759f5181ae697ffcaf5e55a02c36cc6a007154c7673dc88033755921d875991,0,0
case_012_p1_n5,case_012,1,5,frozen_regression,persistent,True,True,1,False,True,24,0,0,13.286967983993236,0.0,3.891777291923063,0,0,24,0,9.000914842967177,0,configurations/case_012_p1_n5/persistent/attempt_001/summary.json,59088.0,14006,59328,4.218763387119806,4.218763387119806,0,0,,0759f5181ae697ffcaf5e55a02c36cc6a007154c7673dc88033755921d875991,3,5
case_012_p1_n5,case_012,1,5,frozen_regression,mature,True,True,1,False,True,24,0,0,8.096334618981928,0.0,0.0,0,0,24,0,5.8890255740552675,0,configurations/case_012_p1_n5/mature/attempt_001/summary.json,59088.0,12786,27648,4.62130455185359,4.62130455185359,0,0,,e4036cf7ad9569c347aa89ecf51248c41973901e1eb877762d52d4b44b5d76d6,0,0
case_071_p2_n5,case_071,2,5,existing_regression,legacy,True,True,1,False,True,24,0,0,6.249715789977927,0.0,1.7116216279973742,0,0,24,0,4.201402560051065,0,configurations/case_071_p2_n5/legacy/attempt_001/summary.json,18919.0,8779,317298,2.15502904658845,2.15502904658845,0,0,,cf793a8f1905863450c2e3247ec47f24e5c53c625042993da806c945829a894a,0,0
case_071_p2_n5,case_071,2,5,existing_regression,persistent,True,True,1,False,True,24,0,0,5.6609896199952345,0.0,1.300737154087983,0,0,24,0,3.9408068430493586,0,configurations/case_071_p2_n5/persistent/attempt_001/summary.json,18919.0,9296,361586,2.0351764199655764,2.0351764199655764,0,0,,50c45ec4b549100ac2b1eb43bf6fc579c7482c2c3e58ef45e13c76a000b3879d,3,5
case_071_p2_n5,case_071,2,5,existing_regression,mature,True,True,1,False,True,24,0,0,4.307859941996867,0.0,0.1231939340068493,0,0,24,0,4.02149657998234,0,configurations/case_071_p2_n5/mature/attempt_001/summary.json,18919.0,9399,377650,2.0128737099691456,2.0128737099691456,0,0,,2d990d886c16c21f1a4b046c64af4bbd722f560d2b2c02d5c5ea977be922c071,0,0
case_042_p3_n5,case_042,3,5,frozen_regression,legacy,True,True,1,False,True,24,0,0,78.60477815099875,0.0,42.589051183837,0,0,24,0,35.474131104012486,0,configurations/case_042_p3_n5/legacy/attempt_001/summary.json,1686740.0,343838,14425492,4.905624160214985,4.905624160214985,408728,9409618,0.04162900757418816,eee706f102b843bb8cb17771864a0fe0e588b15ebd1b2233be59add32ef4e661,0,0
case_042_p3_n5,case_042,3,5,frozen_regression,persistent,True,True,1,False,True,24,0,0,50.25784640701022,0.0,16.611953153973445,0,0,24,0,32.872563482960686,0,configurations/case_042_p3_n5/persistent/attempt_001/summary.json,1686740.0,344200,14417428,4.900464846019756,4.900464846019756,391448,9414226,0.039920560279691125,194357b6a4b51b65fd9e3d8f6833ce1b79d5a5f35d1451a826330fc1734232d2,1,4
case_042_p3_n5,case_042,3,5,frozen_regression,mature,True,True,1,False,True,24,0,0,27.30410549498629,0.0,3.716229234007187,0,0,24,0,23.078415521013085,0,configurations/case_042_p3_n5/mature/attempt_001/summary.json,1686740.0,347203,8738816,4.858080143316734,4.858080143316734,2810880,7489312,0.27289588388255287,c78f17cbe3b0e6efb15845e933dd727aa1175c859024621fe09bc0810892b89b,0,0
case_047_p1_n4,case_047,1,4,core_regression,legacy,True,True,1,False,True,24,0,0,185.23802366200835,0.0,77.7760753679031,0,0,24,0,106.69574874005048,0,configurations/case_047_p1_n4/legacy/attempt_001/summary.json,326508.0,177160,3621560,1.843011966583879,1.843011966583879,0,0,,ecb2aa285ef9d361bd7075ead4f7e2176abd2a878e359037b316a571a53bcb4a,0,0
case_047_p1_n4,case_047,1,4,core_regression,persistent,True,True,1,False,True,24,0,0,190.68710457900306,0.0,43.768753211101284,0,0,24,0,145.85563305401593,0,configurations/case_047_p1_n4/persistent/attempt_001/summary.json,326508.0,311363,3358234,1.048640975324621,1.048640975324621,0,0,,c723dee66a9704c9b50d71fec9caf9eb0e3fe70f24f2d5ca58c1479f97319152,2,5
case_047_p1_n4,case_047,1,4,core_regression,mature,True,True,1,False,True,22,1,0,240.13916876900475,0.13916876900475472,0.0,0,0,22,1,179.2482176599733,0,configurations/case_047_p1_n4/mature/attempt_001/summary.json,326508.0,162413,3828672,2.0103563138418723,2.0103563138418723,0,0,,837e192f4d6d301c4066119bcf280a2875b065b249621fcdfa8e7e1b39ede0eb,0,0
case_087_p1_n5,case_087,1,5,development,legacy,True,True,1,False,True,12,3,0,240.03479113499634,0.03479113499633968,41.276116268039914,0,0,12,3,198.08165175296017,0,configurations/case_087_p1_n5/legacy/attempt_001/summary.json,3974071.0,879581,31002804,4.518141023964819,4.518141023964819,0,0,,1d446ce0c130715155dc56f65fb61a64819038cffb0f2bb6eed4d850a54eb6c8,0,0
case_087_p1_n5,case_087,1,5,development,persistent,True,True,1,False,True,10,3,0,240.03929154301295,0.03929154301295057,52.14165142798447,0,1,10,3,187.06730777196935,0,configurations/case_087_p1_n5/persistent/attempt_001/summary.json,3974071.0,835614,32684724,4.755869336799049,4.755869336799049,0,0,,62ff54cc83453a58bcfeeca86c5818ec0df657f3db9ab65cb4472501f6728339,2,2
case_087_p1_n5,case_087,1,5,development,mature,True,False,1,False,False,4,4,0,240.12868518399773,0.12868518399773166,0.0,0,0,4,4,235.5113542409381,0,configurations/case_087_p1_n5/mature/attempt_001/summary.json,3974071.0,,,,,,,,,0,0
case_037_p2_n5,case_037,2,5,existing_regression,legacy,True,True,1,False,True,24,0,0,9.038087654014817,0.0,4.171237103000749,0,0,24,0,4.58793197691557,0,configurations/case_037_p2_n5/legacy/attempt_001/summary.json,210001.0,43662,1761280,4.809697219550181,4.809697219550181,0,0,,b24e722afdcbc9388e069bc9b8af60b6aa43a1dd9304f518ab53d4fd1f7dd633,0,0
case_037_p2_n5,case_037,2,5,existing_regression,persistent,True,True,1,False,True,24,0,0,7.841200622991892,0.0,1.9236489480535965,0,0,24,0,5.548141854029382,0,configurations/case_037_p2_n5/persistent/attempt_001/summary.json,210001.0,43013,1761280,4.882268151489085,4.882268151489085,0,0,,47bb902741c3110ed3f0d3f072eae5162afebc5f0d4c3c15d7ce7bf4af9bc2fd,2,3
case_037_p2_n5,case_037,2,5,existing_regression,mature,True,True,1,False,True,24,0,0,5.761161981004989,0.0,0.721348897961434,0,0,24,0,4.8383072440337855,0,configurations/case_037_p2_n5/mature/attempt_001/summary.json,210001.0,43013,778240,4.882268151489085,4.882268151489085,0,0,,4aa7e2d81681ee56802a32a8224932b5ae960a12353369f4a7f1d735b45ec629,0,0
case_012_p2_n5,case_012,2,5,frozen_regression,legacy,True,True,1,False,True,24,0,0,9.042185290978523,0.0,4.1571986219787505,0,0,24,0,4.596582833968569,0,configurations/case_012_p2_n5/legacy/attempt_001/summary.json,59088.0,13127,49536,4.501256951321704,4.501256951321704,0,0,,810d734504290cd92647c2b92ed9a2da4a332d44b7aef5f200b8a8e05768214c,0,0
case_012_p2_n5,case_012,2,5,frozen_regression,persistent,True,True,1,False,True,24,0,0,8.784244255017256,0.0,2.571062284958316,0,0,24,0,5.848320145974867,0,configurations/case_012_p2_n5/persistent/attempt_001/summary.json,59088.0,12954,65920,4.561371005094951,4.561371005094951,0,0,,b6a806ccb09622cce2bad7d452d1eaffe59da1e342b5c48af39c38e86896fba6,4,3
case_012_p2_n5,case_012,2,5,frozen_regression,mature,True,True,1,False,True,24,0,0,5.402679174003424,0.0,0.9253597469942179,0,0,24,0,4.22888164606411,0,configurations/case_012_p2_n5/mature/attempt_001/summary.json,59088.0,12279,49536,4.812118250671879,4.812118250671879,0,0,,295689f2c0d8888fca27a1a7d53048a57434f4f644d0c699302b64194798f41d,0,0
case_009_p2_n5,case_009,2,5,existing_regression,legacy,True,True,1,False,True,24,0,0,55.530840747989714,0.0,27.52559763804311,0,0,24,0,27.35435841808794,0,configurations/case_009_p2_n5/legacy/attempt_001/summary.json,153261.0,44455,1431902,3.4475537059948262,3.4475537059948262,0,0,,13b039b198e7d2ee646884a6f101a3dc4e0d97622531b5b9d1a967aa023b03f9,0,0
case_009_p2_n5,case_009,2,5,existing_regression,persistent,True,True,1,False,True,24,0,0,44.868217784998706,0.0,16.560641207004664,0,0,24,0,27.515493363898713,0,configurations/case_009_p2_n5/persistent/attempt_001/summary.json,153261.0,42596,1332918,3.598013898018593,3.598013898018593,0,0,,732f324d3a391235e96410052c26dedbbdae1629326f4c78bb418bb80ae0bb7e,2,4
case_009_p2_n5,case_009,2,5,existing_regression,mature,True,True,1,False,True,24,0,0,28.544770245003747,0.0,2.358539262000704,0,0,24,0,25.734084801952122,0,configurations/case_009_p2_n5/mature/attempt_001/summary.json,153261.0,42596,1332918,3.598013898018593,3.598013898018593,0,0,,732f324d3a391235e96410052c26dedbbdae1629326f4c78bb418bb80ae0bb7e,0,0
case_060_p1_n5,case_060,1,5,frozen_regression,legacy,True,True,1,False,True,24,0,0,116.96633221601951,0.0,9.178700882999692,0,0,24,0,107.3807730700355,0,configurations/case_060_p1_n5/legacy/attempt_001/summary.json,888789.0,183430,3628416,4.845385160551709,4.845385160551709,0,0,,b0cc5a75afecb617f88cd5ee64bcfc9cbf01e827627f6057d991cfa84826d1f0,0,0
case_060_p1_n5,case_060,1,5,frozen_regression,persistent,True,True,1,False,True,24,0,0,195.2614139399957,0.0,48.259012145892484,0,0,24,0,146.259093124012,0,configurations/case_060_p1_n5/persistent/attempt_001/summary.json,888789.0,179213,5589632,4.9594002667217225,4.9594002667217225,0,0,,e08ae4ab20d79a7c6e48cfcb215cf63ebbf57c7e367b96a2fb20f72cd5506c70,2,5
case_060_p1_n5,case_060,1,5,frozen_regression,mature,True,True,1,False,True,24,0,0,109.74607485099114,0.0,0.0,0,0,24,0,98.20739604404662,0,configurations/case_060_p1_n5/mature/attempt_001/summary.json,888789.0,183430,3628416,4.845385160551709,4.845385160551709,0,0,,b0cc5a75afecb617f88cd5ee64bcfc9cbf01e827627f6057d991cfa84826d1f0,0,0
case_060_p2_n3,case_060,2,3,core_regression,legacy,True,True,1,False,True,24,0,0,74.00275797399809,0.0,43.991701458988246,0,0,24,0,29.40668545285007,0,configurations/case_060_p2_n3/legacy/attempt_001/summary.json,888789.0,318020,3425536,2.794758191308723,2.794758191308723,0,0,,f18200570598215eaf87449c0cd75a0efaeb7a37e043557dc24962ec658e5e6f,0,0
case_060_p2_n3,case_060,2,3,core_regression,persistent,True,True,1,False,True,24,0,0,69.60169238800881,0.0,23.056669644080102,0,0,24,0,45.915821175905876,0,configurations/case_060_p2_n3/persistent/attempt_001/summary.json,888789.0,319994,3840260,2.77751770345694,2.77751770345694,0,0,,1c46b8f9270335cb78b930b4d576c638702e9953f2fb821f6d962ddb84941d8a,2,5
case_060_p2_n3,case_060,2,3,core_regression,mature,True,True,1,False,True,24,0,0,29.251340396993328,0.0,5.331171327008633,0,0,24,0,23.385636399994837,0,configurations/case_060_p2_n3/mature/attempt_001/summary.json,888789.0,244858,2287748,3.629814014653391,3.629814014653391,0,0,,3d8161d5625deeb71d593387460ffc1d5965632a2b941cab0db454d1d8fb51af,0,0
case_049_p3_n5,case_049,3,5,development,legacy,True,True,1,False,True,24,0,0,45.186051863012835,0.0,22.639396288024727,0,0,24,0,21.963724090135656,0,configurations/case_049_p3_n5/legacy/attempt_001/summary.json,196276.0,52472,1778976,3.740585455099863,3.740585455099863,251572,823328,0.23404223648711509,f0b00a6ee33d0ea13205f0dbabe9207107e372935b5da78bc747e6a56c532c02,0,0
case_049_p3_n5,case_049,3,5,development,persistent,True,True,1,False,True,24,0,0,39.36613695000415,0.0,14.19260316801956,0,0,24,0,24.480021002033027,0,configurations/case_049_p3_n5/persistent/attempt_001/summary.json,196276.0,52489,1782112,3.739373964068662,3.739373964068662,251158,825822,0.23320581626399747,0223d62433fb47a5308f280a82612403bfc5d6126fceb504b0dc3eff45fd3a65,2,5
case_049_p3_n5,case_049,3,5,development,mature,True,True,1,False,True,24,0,0,30.8586329970276,0.0,1.7002973069611471,0,0,24,0,28.22698738204781,0,configurations/case_049_p3_n5/mature/attempt_001/summary.json,196276.0,95813,5284936,2.0485320363624977,2.0485320363624977,430072,2392176,0.1523863246603417,4eb2daf396db9947d662e9aafba9f51a5ed27458f8d5c05ddfbb1c1c18aaa9cb,0,0
case_023_p2_n5,case_023,2,5,existing_regression,legacy,True,True,1,False,True,24,0,0,9.576619704981567,0.0,4.69083651600522,0,0,24,0,4.592260129022179,0,configurations/case_023_p2_n5/legacy/attempt_001/summary.json,122614.0,18864,277920,6.499893977947413,6.499893977947413,0,0,,52c763a3fba93cb128733f39b00a5f75fdbd7c22cd434501a4e39a7d2eadf70d,0,0
case_023_p2_n5,case_023,2,5,existing_regression,persistent,True,True,1,False,True,24,0,0,8.185035615984816,0.0,2.3571852370223496,0,0,24,0,5.449996427050792,0,configurations/case_023_p2_n5/persistent/attempt_001/summary.json,122614.0,17694,280992,6.929693681473946,6.929693681473946,0,0,,aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d,3,3
case_023_p2_n5,case_023,2,5,existing_regression,mature,True,True,1,False,True,24,0,0,5.045614133996423,0.0,0.7170983650430571,0,0,24,0,4.126323736098129,0,configurations/case_023_p2_n5/mature/attempt_001/summary.json,122614.0,17694,280992,6.929693681473946,6.929693681473946,0,0,,aa419f2cabd50dc4e40fb3797195d3e2b652aea3b9de413323c89155bd90f98d,0,0
case_060_p1_n4,case_060,1,4,core_regression,legacy,True,True,1,False,True,24,0,0,117.97245525702601,0.0,10.620188347063959,0,0,24,0,106.94017049699323,0,configurations/case_060_p1_n4/legacy/attempt_001/summary.json,888789.0,222248,5581056,3.9990866059537096,3.9990866059537096,0,0,,3f6455f60375321da9a4cbb5e759320ef162a420d66a988ab85d61bd4d355e1a,0,0
case_060_p1_n4,case_060,1,4,core_regression,persistent,True,True,1,False,True,24,0,0,189.38901979499497,0.0,48.37805229795049,0,0,24,0,140.3235470620857,0,configurations/case_060_p1_n4/persistent/attempt_001/summary.json,888789.0,225343,6953344,3.944160679497477,3.944160679497477,0,0,,a614458d988023f4f4ef3cb50fd4cc472728cca63bb3bef1f7bac017c7745104,3,5
case_060_p1_n4,case_060,1,4,core_regression,mature,True,True,1,False,True,24,0,0,89.69281260299613,0.0,0.0,0,0,24,0,79.52181472899974,0,configurations/case_060_p1_n4/mature/attempt_001/summary.json,888789.0,226171,4825344,3.9297213170565635,3.9297213170565635,0,0,,4ef124121d0475ee498a41c186085a8dc4372dd2a866ab4f6d2f348c32e33714,0,0
case_001_p3_n5,case_001,3,5,existing_regression,legacy,True,True,1,False,True,24,0,0,5.7422457310021855,0.0,2.14285663201008,0,0,24,0,3.328023671056144,0,configurations/case_001_p3_n5/legacy/attempt_001/summary.json,233110.0,47502,4608,4.9073723211654245,4.9073723211654245,0,824960,0.0,811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6,0,0
case_001_p3_n5,case_001,3,5,existing_regression,persistent,True,True,1,False,True,24,0,0,4.856374520983081,0.0,1.0349125469801947,0,0,24,0,3.480875884008128,0,configurations/case_001_p3_n5/persistent/attempt_001/summary.json,233110.0,47502,4608,4.9073723211654245,4.9073723211654245,0,824960,0.0,811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6,1,1
case_001_p3_n5,case_001,3,5,existing_regression,mature,True,True,1,False,True,24,0,0,4.5819207610038575,0.0,0.3552701139706187,0,0,24,0,3.977948229032336,0,configurations/case_001_p3_n5/mature/attempt_001/summary.json,233110.0,47502,4608,4.9073723211654245,4.9073723211654245,0,824960,0.0,811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6,0,0
case_019_p3_n5,case_019,3,5,development,legacy,True,True,1,False,True,24,0,0,7.187446793017443,0.0,2.937405166972894,0,0,24,0,3.974757558054989,0,configurations/case_019_p3_n5/legacy/attempt_001/summary.json,81144.0,15394,789864,5.271144601792907,5.271144601792907,139616,509496,0.21508768902747138,ebd9947997a823b3bbe840f9d59450c538f4759df3dcb3774187f92b00c92471,0,0
case_019_p3_n5,case_019,3,5,development,persistent,True,True,1,False,True,24,0,0,5.615455377992475,0.0,1.4794638240127824,0,0,24,0,3.778320550074568,0,configurations/case_019_p3_n5/persistent/attempt_001/summary.json,81144.0,15463,799852,5.247623358985966,5.247623358985966,138848,518970,0.21107357962232715,a518e17bab01846b3ede97d795c40a01d64e8725caed168720d24e1cd242e676,3,4
case_019_p3_n5,case_019,3,5,development,mature,True,True,1,False,True,24,0,0,3.648174819012638,0.0,0.35047272901283577,0,0,24,0,3.0661802879476454,0,configurations/case_019_p3_n5/mature/attempt_001/summary.json,81144.0,22206,80224,3.6541475276952173,3.6541475276952173,16736,239668,0.06527199263662033,adf2a40e409992dfdeb74bc07791531d083d46d76370fcd55381b79e8f91634f,0,0
case_060_p3_n5,case_060,3,5,frozen_regression,legacy,True,True,1,False,True,24,0,0,83.0832944700087,0.0,52.482866247941274,0,0,24,0,30.004469732928555,0,configurations/case_060_p3_n5/legacy/attempt_001/summary.json,888789.0,156673,3595652,5.672891946921295,5.672891946921295,2366720,3294890,0.4180295004424536,4028c4e0603fb3090850a80ce77caa550d42c182a979499db1e8a70a86a1fc49,0,0
case_060_p3_n5,case_060,3,5,frozen_regression,persistent,True,True,1,False,True,24,0,0,65.28493876897846,0.0,21.438223129865946,0,0,24,0,43.197264012967935,0,configurations/case_060_p3_n5/persistent/attempt_001/summary.json,888789.0,158892,3620240,5.593667396722302,5.593667396722302,2298112,3388080,0.4041565954860476,9447941327b44932964c556afc990ca9288cefc915d63737ae8a2ed4f4f66425,3,3
case_060_p3_n5,case_060,3,5,frozen_regression,mature,True,True,1,False,True,24,0,0,25.83696523902472,0.0,2.7251377629872877,0,0,24,0,22.619321441015927,0,configurations/case_060_p3_n5/mature/attempt_001/summary.json,888789.0,158821,3588480,5.5961680130461335,5.5961680130461335,2333952,3279528,0.41577630988263964,76f298c5aa192d3974f66f85f95a096dc32ee6f1fd2959ad52f4b36a7c755262,0,0
case_060_p3_n1,case_060,3,1,core_regression,legacy,True,True,1,False,True,24,0,0,67.3163660140126,0.0,35.00972410803661,0,0,24,0,31.756814933061833,0,configurations/case_060_p3_n1/legacy/attempt_001/summary.json,888789.0,731670,2064512,1.2147402517528394,1.0,991232,3098280,0.24238393236161185,192309ebec0fda4c48e78d863331208d1b792e4d1696f895c348aacc112df8d1,0,0
case_060_p3_n1,case_060,3,1,core_regression,persistent,True,True,1,False,True,24,0,0,50.23368900598143,0.0,18.461445127031766,0,0,24,0,31.065942638000706,0,configurations/case_060_p3_n1/persistent/attempt_001/summary.json,888789.0,731670,2064512,1.2147402517528394,1.0,991232,3098280,0.24238393236161185,192309ebec0fda4c48e78d863331208d1b792e4d1696f895c348aacc112df8d1,3,1
case_060_p3_n1,case_060,3,1,core_regression,mature,True,True,1,False,True,24,0,0,37.15273567099939,0.0,7.614933650998864,0,0,24,0,28.95495017300709,0,configurations/case_060_p3_n1/mature/attempt_001/summary.json,888789.0,727120,2259072,1.2223415667290132,1.0,1244160,3039912,0.2904152871380313,e104042897f5fd3b906bca7c55fc11210f9ab17ae54820603d0efeeddf0a8638,0,0
case_047_p2_n2,case_047,2,2,core_regression,legacy,True,True,1,False,True,24,0,0,175.4322232429986,0.0,90.82353935707943,0,0,24,0,83.26549779108609,0,configurations/case_047_p2_n2/legacy/attempt_001/summary.json,326508.0,150181,903430,2.174096590114595,2.174096590114595,0,0,,7dbabae27b890626f390df1207b9fc6b8af62d122194f15799c13f4fd00e2ffc,0,0
case_047_p2_n2,case_047,2,2,core_regression,persistent,True,True,1,False,True,24,0,0,163.21249390998855,0.0,65.96339614104363,0,0,24,0,95.85887026801356,0,configurations/case_047_p2_n2/persistent/attempt_001/summary.json,326508.0,150503,902822,2.1694451273396544,2.1694451273396544,0,0,,861feebd14398c23e7819026e664f7c2ca135384892c3476b88a01a908d6de26,1,5
case_047_p2_n2,case_047,2,2,core_regression,mature,True,True,1,False,True,24,0,0,77.98784492799314,0.0,1.8112786859855987,0,0,24,0,75.32267488408252,0,configurations/case_047_p2_n2/mature/attempt_001/summary.json,326508.0,155794,763014,2.0957674878365022,2.0957674878365022,0,0,,19f1c56b03ed54609c944f2bbe86193537c85d66271e64534ba6384769a6509a,0,0
case_066_p2_n5,case_066,2,5,development,legacy,True,True,1,False,True,24,0,0,69.20077099901391,0.0,39.00434827603749,0,0,24,0,29.5514010200568,0,configurations/case_066_p2_n5/legacy/attempt_001/summary.json,359070.0,89276,3267848,4.0220215959496395,4.0220215959496395,0,0,,929407bb7bffb1aaa3562570a8409bb36573b99030c8605ffc1caa5371450c67,0,0
case_066_p2_n5,case_066,2,5,development,persistent,True,True,1,False,True,24,0,0,51.149939296010416,0.0,18.801951129949884,0,0,24,0,31.62103869195562,0,configurations/case_066_p2_n5/persistent/attempt_001/summary.json,359070.0,89276,3267848,4.0220215959496395,4.0220215959496395,0,0,,929407bb7bffb1aaa3562570a8409bb36573b99030c8605ffc1caa5371450c67,4,4
case_066_p2_n5,case_066,2,5,development,mature,True,True,1,False,True,24,0,0,41.679189501999645,0.0,2.88311595300911,0,0,24,0,38.28433139497065,0,configurations/case_066_p2_n5/mature/attempt_001/summary.json,359070.0,143083,6000546,2.509522445014432,2.509522445014432,0,0,,83c3bc55b9f5dfab4e0c202480b98971f326edca50c810313ff2494621a04abc,0,0
case_001_p2_n5,case_001,2,5,existing_regression,legacy,True,True,1,False,True,24,0,0,5.640507828007685,0.0,2.0425153089745436,0,0,24,0,3.3280861010134686,0,configurations/case_001_p2_n5/legacy/attempt_001/summary.json,233110.0,47502,4608,4.9073723211654245,4.9073723211654245,0,0,,811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6,0,0
case_001_p2_n5,case_001,2,5,existing_regression,persistent,True,True,1,False,True,24,0,0,4.954628389998106,0.0,1.1944214459508657,0,0,24,0,3.4261484930175357,0,configurations/case_001_p2_n5/persistent/attempt_001/summary.json,233110.0,47502,4608,4.9073723211654245,4.9073723211654245,0,0,,811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6,2,1
case_001_p2_n5,case_001,2,5,existing_regression,mature,True,True,1,False,True,24,0,0,4.085738604015205,0.0,0.36119333605165593,0,0,24,0,3.492838890000712,0,configurations/case_001_p2_n5/mature/attempt_001/summary.json,233110.0,47502,4608,4.9073723211654245,4.9073723211654245,0,0,,811c489eb7d6113f0afaa4b601c2327b28ff85d87c97f113bb17239be950b2e6,0,0
case_042_p2_n5,case_042,2,5,frozen_regression,legacy,True,True,1,False,True,24,0,0,61.413378130004276,0.0,28.280917753028916,0,0,24,0,32.58248076104792,0,configurations/case_042_p2_n5/legacy/attempt_001/summary.json,1686740.0,349243,14417428,4.829703100706385,4.829703100706385,0,0,,194357b6a4b51b65fd9e3d8f6833ce1b79d5a5f35d1451a826330fc1734232d2,0,0
case_042_p2_n5,case_042,2,5,frozen_regression,persistent,True,True,1,False,True,24,0,0,48.206486464012414,0.0,17.4022558509605,0,0,24,0,30.179259531083517,0,configurations/case_042_p2_n5/persistent/attempt_001/summary.json,1686740.0,346660,14267176,4.8656897248024,4.8656897248024,0,0,,1619b594d73ab2a5690d6cdb45d4549bd3fc9fd8f8ed8430f6a7da3ba29e9b3d,2,4
