config_id,case,problem,cores,group,variant,prefix_budget,paid_calls,makespan,added_copy,interpretation
case_047_p3_n4,case_047,3,4,core_regression,mature,24,24,91015,2152850,prefix of this B24 run; not a separate budget experiment
case_025_p3_n5,case_025,3,5,existing_regression,legacy,8,8,942350,118272,prefix of this B24 run; not a separate budget experiment
case_025_p3_n5,case_025,3,5,existing_regression,legacy,12,11,942350,118272,prefix of this B24 run; not a separate budget experiment
case_025_p3_n5,case_025,3,5,existing_regression,legacy,16,11,942350,118272,prefix of this B24 run; not a separate budget experiment
case_025_p3_n5,case_025,3,5,existing_regression,legacy,24,11,942350,118272,prefix of this B24 run; not a separate budget experiment
case_025_p3_n5,case_025,3,5,existing_regression,persistent,8,8,942938,110592,prefix of this B24 run; not a separate budget experiment
case_025_p3_n5,case_025,3,5,existing_regression,persistent,12,12,942938,110592,prefix of this B24 run; not a separate budget experiment
case_025_p3_n5,case_025,3,5,existing_regression,persistent,16,16,942938,110592,prefix of this B24 run; not a separate budget experiment
case_025_p3_n5,case_025,3,5,existing_regression,persistent,24,18,942938,110592,prefix of this B24 run; not a separate budget experiment
case_025_p3_n5,case_025,3,5,existing_regression,mature,8,8,942350,118272,prefix of this B24 run; not a separate budget experiment
case_025_p3_n5,case_025,3,5,existing_regression,mature,12,12,942350,118272,prefix of this B24 run; not a separate budget experiment
case_025_p3_n5,case_025,3,5,existing_regression,mature,16,16,942350,118272,prefix of this B24 run; not a separate budget experiment
case_025_p3_n5,case_025,3,5,existing_regression,mature,24,23,942350,118272,prefix of this B24 run; not a separate budget experiment
case_047_p3_n1,case_047,3,1,core_regression,legacy,8,6,277066,0,prefix of this B24 run; not a separate budget experiment
case_047_p3_n1,case_047,3,1,core_regression,legacy,12,6,277066,0,prefix of this B24 run; not a separate budget experiment
case_047_p3_n1,case_047,3,1,core_regression,legacy,16,6,277066,0,prefix of this B24 run; not a separate budget experiment
case_047_p3_n1,case_047,3,1,core_regression,legacy,24,6,277066,0,prefix of this B24 run; not a separate budget experiment
case_047_p3_n1,case_047,3,1,core_regression,persistent,8,8,277066,0,prefix of this B24 run; not a separate budget experiment
case_047_p3_n1,case_047,3,1,core_regression,persistent,12,8,277066,0,prefix of this B24 run; not a separate budget experiment
case_047_p3_n1,case_047,3,1,core_regression,persistent,16,8,277066,0,prefix of this B24 run; not a separate budget experiment
case_047_p3_n1,case_047,3,1,core_regression,persistent,24,8,277066,0,prefix of this B24 run; not a separate budget experiment
case_047_p3_n1,case_047,3,1,core_regression,mature,8,8,314860,0,prefix of this B24 run; not a separate budget experiment
case_047_p3_n1,case_047,3,1,core_regression,mature,12,10,277066,0,prefix of this B24 run; not a separate budget experiment
case_047_p3_n1,case_047,3,1,core_regression,mature,16,10,277066,0,prefix of this B24 run; not a separate budget experiment
case_047_p3_n1,case_047,3,1,core_regression,mature,24,10,277066,0,prefix of this B24 run; not a separate budget experiment
case_053_p3_n5,case_053,3,5,existing_regression,legacy,8,8,325708,10044262,prefix of this B24 run; not a separate budget experiment
case_053_p3_n5,case_053,3,5,existing_regression,legacy,12,12,325708,10044262,prefix of this B24 run; not a separate budget experiment
case_053_p3_n5,case_053,3,5,existing_regression,legacy,16,12,325708,10044262,prefix of this B24 run; not a separate budget experiment
case_053_p3_n5,case_053,3,5,existing_regression,legacy,24,12,325708,10044262,prefix of this B24 run; not a separate budget experiment
case_053_p3_n5,case_053,3,5,existing_regression,persistent,8,8,325708,10044262,prefix of this B24 run; not a separate budget experiment
case_053_p3_n5,case_053,3,5,existing_regression,persistent,12,12,325708,10044262,prefix of this B24 run; not a separate budget experiment
case_053_p3_n5,case_053,3,5,existing_regression,persistent,16,16,325708,10044262,prefix of this B24 run; not a separate budget experiment
case_053_p3_n5,case_053,3,5,existing_regression,persistent,24,24,325708,10044262,prefix of this B24 run; not a separate budget experiment
case_053_p3_n5,case_053,3,5,existing_regression,mature,8,8,418489,5518068,prefix of this B24 run; not a separate budget experiment
case_053_p3_n5,case_053,3,5,existing_regression,mature,12,12,418489,5518068,prefix of this B24 run; not a separate budget experiment
case_053_p3_n5,case_053,3,5,existing_regression,mature,16,16,405585,3269876,prefix of this B24 run; not a separate budget experiment
case_053_p3_n5,case_053,3,5,existing_regression,mature,24,24,374457,3247692,prefix of this B24 run; not a separate budget experiment
case_095_p2_n5,case_095,2,5,existing_regression,legacy,8,8,220188,0,prefix of this B24 run; not a separate budget experiment
case_095_p2_n5,case_095,2,5,existing_regression,legacy,12,12,220188,0,prefix of this B24 run; not a separate budget experiment
case_095_p2_n5,case_095,2,5,existing_regression,legacy,16,16,220188,0,prefix of this B24 run; not a separate budget experiment
case_095_p2_n5,case_095,2,5,existing_regression,legacy,24,24,217302,0,prefix of this B24 run; not a separate budget experiment
case_095_p2_n5,case_095,2,5,existing_regression,persistent,8,8,220188,0,prefix of this B24 run; not a separate budget experiment
case_095_p2_n5,case_095,2,5,existing_regression,persistent,12,12,220188,0,prefix of this B24 run; not a separate budget experiment
case_095_p2_n5,case_095,2,5,existing_regression,persistent,16,16,220188,0,prefix of this B24 run; not a separate budget experiment
case_095_p2_n5,case_095,2,5,existing_regression,persistent,24,24,220188,0,prefix of this B24 run; not a separate budget experiment
case_095_p2_n5,case_095,2,5,existing_regression,mature,8,8,220188,0,prefix of this B24 run; not a separate budget experiment
case_095_p2_n5,case_095,2,5,existing_regression,mature,12,12,220188,0,prefix of this B24 run; not a separate budget experiment
case_095_p2_n5,case_095,2,5,existing_regression,mature,16,16,220188,0,prefix of this B24 run; not a separate budget experiment
case_095_p2_n5,case_095,2,5,existing_regression,mature,24,24,220188,0,prefix of this B24 run; not a separate budget experiment
case_047_p3_n3,case_047,3,3,core_regression,legacy,8,8,108690,1560748,prefix of this B24 run; not a separate budget experiment
case_047_p3_n3,case_047,3,3,core_regression,legacy,12,12,108619,1560748,prefix of this B24 run; not a separate budget experiment
case_047_p3_n3,case_047,3,3,core_regression,legacy,16,12,108619,1560748,prefix of this B24 run; not a separate budget experiment
case_047_p3_n3,case_047,3,3,core_regression,legacy,24,12,108619,1560748,prefix of this B24 run; not a separate budget experiment
case_047_p3_n3,case_047,3,3,core_regression,persistent,8,8,108150,1556652,prefix of this B24 run; not a separate budget experiment
case_047_p3_n3,case_047,3,3,core_regression,persistent,12,12,107930,1556652,prefix of this B24 run; not a separate budget experiment
case_047_p3_n3,case_047,3,3,core_regression,persistent,16,16,104462,1709964,prefix of this B24 run; not a separate budget experiment
case_047_p3_n3,case_047,3,3,core_regression,persistent,24,24,104462,1709964,prefix of this B24 run; not a separate budget experiment
case_047_p3_n3,case_047,3,3,core_regression,mature,8,8,144395,1709964,prefix of this B24 run; not a separate budget experiment
case_047_p3_n3,case_047,3,3,core_regression,mature,12,12,144222,1709964,prefix of this B24 run; not a separate budget experiment
case_047_p3_n3,case_047,3,3,core_regression,mature,16,16,144222,1709964,prefix of this B24 run; not a separate budget experiment
case_047_p3_n3,case_047,3,3,core_regression,mature,24,24,108690,1560748,prefix of this B24 run; not a separate budget experiment
case_054_p1_n5,case_054,1,5,development,legacy,8,8,445620,3710566,prefix of this B24 run; not a separate budget experiment
case_054_p1_n5,case_054,1,5,development,legacy,12,12,348870,5264376,prefix of this B24 run; not a separate budget experiment
case_054_p1_n5,case_054,1,5,development,legacy,16,15,329736,6116212,prefix of this B24 run; not a separate budget experiment
case_054_p1_n5,case_054,1,5,development,legacy,24,15,329736,6116212,prefix of this B24 run; not a separate budget experiment
case_054_p1_n5,case_054,1,5,development,persistent,8,8,461210,6842858,prefix of this B24 run; not a separate budget experiment
case_054_p1_n5,case_054,1,5,development,persistent,12,12,461210,6842858,prefix of this B24 run; not a separate budget experiment
case_054_p1_n5,case_054,1,5,development,persistent,16,12,461210,6842858,prefix of this B24 run; not a separate budget experiment
case_054_p1_n5,case_054,1,5,development,persistent,24,12,461210,6842858,prefix of this B24 run; not a separate budget experiment
case_054_p1_n5,case_054,1,5,development,mature,8,5,517986,1130496,prefix of this B24 run; not a separate budget experiment
case_054_p1_n5,case_054,1,5,development,mature,12,5,517986,1130496,prefix of this B24 run; not a separate budget experiment
case_054_p1_n5,case_054,1,5,development,mature,16,5,517986,1130496,prefix of this B24 run; not a separate budget experiment
case_054_p1_n5,case_054,1,5,development,mature,24,5,517986,1130496,prefix of this B24 run; not a separate budget experiment
case_085_p1_n5,case_085,1,5,development,legacy,8,8,2746590,23239306,prefix of this B24 run; not a separate budget experiment
case_085_p1_n5,case_085,1,5,development,legacy,12,12,2298500,26389690,prefix of this B24 run; not a separate budget experiment
case_085_p1_n5,case_085,1,5,development,legacy,16,14,2218649,26722630,prefix of this B24 run; not a separate budget experiment
case_085_p1_n5,case_085,1,5,development,legacy,24,14,2218649,26722630,prefix of this B24 run; not a separate budget experiment
case_085_p1_n5,case_085,1,5,development,persistent,8,8,2627370,14570338,prefix of this B24 run; not a separate budget experiment
case_085_p1_n5,case_085,1,5,development,persistent,12,10,2081783,29487924,prefix of this B24 run; not a separate budget experiment
case_085_p1_n5,case_085,1,5,development,persistent,16,10,2081783,29487924,prefix of this B24 run; not a separate budget experiment
case_085_p1_n5,case_085,1,5,development,persistent,24,10,2081783,29487924,prefix of this B24 run; not a separate budget experiment
case_085_p1_n5,case_085,1,5,development,mature,8,6,2760933,4246258,prefix of this B24 run; not a separate budget experiment
case_085_p1_n5,case_085,1,5,development,mature,12,6,2760933,4246258,prefix of this B24 run; not a separate budget experiment
case_085_p1_n5,case_085,1,5,development,mature,16,6,2760933,4246258,prefix of this B24 run; not a separate budget experiment
case_085_p1_n5,case_085,1,5,development,mature,24,6,2760933,4246258,prefix of this B24 run; not a separate budget experiment
case_060_p2_n4,case_060,2,4,core_regression,legacy,8,8,194645,3845504,prefix of this B24 run; not a separate budget experiment
case_060_p2_n4,case_060,2,4,core_regression,legacy,12,12,194485,3847552,prefix of this B24 run; not a separate budget experiment
case_060_p2_n4,case_060,2,4,core_regression,legacy,16,16,194485,3847552,prefix of this B24 run; not a separate budget experiment
case_060_p2_n4,case_060,2,4,core_regression,legacy,24,24,194109,3814784,prefix of this B24 run; not a separate budget experiment
case_060_p2_n4,case_060,2,4,core_regression,persistent,8,8,194770,3841408,prefix of this B24 run; not a separate budget experiment
case_060_p2_n4,case_060,2,4,core_regression,persistent,12,12,194770,3841408,prefix of this B24 run; not a separate budget experiment
case_060_p2_n4,case_060,2,4,core_regression,persistent,16,16,194770,3841408,prefix of this B24 run; not a separate budget experiment
case_060_p2_n4,case_060,2,4,core_regression,persistent,24,24,194770,3841408,prefix of this B24 run; not a separate budget experiment
case_060_p2_n4,case_060,2,4,core_regression,mature,8,8,194395,3667328,prefix of this B24 run; not a separate budget experiment
case_060_p2_n4,case_060,2,4,core_regression,mature,12,12,194395,3667328,prefix of this B24 run; not a separate budget experiment
case_060_p2_n4,case_060,2,4,core_regression,mature,16,16,194395,3667328,prefix of this B24 run; not a separate budget experiment
case_060_p2_n4,case_060,2,4,core_regression,mature,24,24,194395,3667328,prefix of this B24 run; not a separate budget experiment
case_025_p2_n5,case_025,2,5,existing_regression,legacy,8,8,942350,118272,prefix of this B24 run; not a separate budget experiment
case_025_p2_n5,case_025,2,5,existing_regression,legacy,12,12,942350,118272,prefix of this B24 run; not a separate budget experiment
case_025_p2_n5,case_025,2,5,existing_regression,legacy,16,16,942179,125952,prefix of this B24 run; not a separate budget experiment
case_025_p2_n5,case_025,2,5,existing_regression,legacy,24,16,942179,125952,prefix of this B24 run; not a separate budget experiment
case_025_p2_n5,case_025,2,5,existing_regression,persistent,8,8,942938,110592,prefix of this B24 run; not a separate budget experiment
case_025_p2_n5,case_025,2,5,existing_regression,persistent,12,12,942938,110592,prefix of this B24 run; not a separate budget experiment
case_025_p2_n5,case_025,2,5,existing_regression,persistent,16,16,942350,118272,prefix of this B24 run; not a separate budget experiment
case_025_p2_n5,case_025,2,5,existing_regression,persistent,24,20,942350,118272,prefix of this B24 run; not a separate budget experiment
case_025_p2_n5,case_025,2,5,existing_regression,mature,8,8,942350,118272,prefix of this B24 run; not a separate budget experiment
case_025_p2_n5,case_025,2,5,existing_regression,mature,12,12,942350,118272,prefix of this B24 run; not a separate budget experiment
case_025_p2_n5,case_025,2,5,existing_regression,mature,16,16,942350,118272,prefix of this B24 run; not a separate budget experiment
case_025_p2_n5,case_025,2,5,existing_regression,mature,24,24,942350,118272,prefix of this B24 run; not a separate budget experiment
case_060_p2_n1,case_060,2,1,core_regression,legacy,8,8,731696,2064512,prefix of this B24 run; not a separate budget experiment
case_060_p2_n1,case_060,2,1,core_regression,legacy,12,12,731696,2064512,prefix of this B24 run; not a separate budget experiment
case_060_p2_n1,case_060,2,1,core_regression,legacy,16,16,731696,2064512,prefix of this B24 run; not a separate budget experiment
case_060_p2_n1,case_060,2,1,core_regression,legacy,24,24,731696,2064512,prefix of this B24 run; not a separate budget experiment
case_060_p2_n1,case_060,2,1,core_regression,persistent,8,7,731696,2064512,prefix of this B24 run; not a separate budget experiment
case_060_p2_n1,case_060,2,1,core_regression,persistent,12,7,731696,2064512,prefix of this B24 run; not a separate budget experiment
case_060_p2_n1,case_060,2,1,core_regression,persistent,16,7,731696,2064512,prefix of this B24 run; not a separate budget experiment
case_060_p2_n1,case_060,2,1,core_regression,persistent,24,7,731696,2064512,prefix of this B24 run; not a separate budget experiment
case_060_p2_n1,case_060,2,1,core_regression,mature,8,8,727354,2259072,prefix of this B24 run; not a separate budget experiment
case_060_p2_n1,case_060,2,1,core_regression,mature,12,12,727354,2259072,prefix of this B24 run; not a separate budget experiment
case_060_p2_n1,case_060,2,1,core_regression,mature,16,16,727354,2259072,prefix of this B24 run; not a separate budget experiment
case_060_p2_n1,case_060,2,1,core_regression,mature,24,24,727354,2259072,prefix of this B24 run; not a separate budget experiment
case_060_p1_n2,case_060,1,2,core_regression,legacy,8,8,441905,2754828,prefix of this B24 run; not a separate budget experiment
case_060_p1_n2,case_060,1,2,core_regression,legacy,12,12,435637,3628172,prefix of this B24 run; not a separate budget experiment
case_060_p1_n2,case_060,1,2,core_regression,legacy,16,16,435637,3628172,prefix of this B24 run; not a separate budget experiment
case_060_p1_n2,case_060,1,2,core_regression,legacy,24,24,434183,4645000,prefix of this B24 run; not a separate budget experiment
case_060_p1_n2,case_060,1,2,core_regression,persistent,8,8,441905,2754828,prefix of this B24 run; not a separate budget experiment
case_060_p1_n2,case_060,1,2,core_regression,persistent,12,12,441905,2754828,prefix of this B24 run; not a separate budget experiment
case_060_p1_n2,case_060,1,2,core_regression,persistent,16,16,441905,2754828,prefix of this B24 run; not a separate budget experiment
case_060_p1_n2,case_060,1,2,core_regression,persistent,24,24,439467,5009664,prefix of this B24 run; not a separate budget experiment
case_060_p1_n2,case_060,1,2,core_regression,mature,8,8,441934,3319936,prefix of this B24 run; not a separate budget experiment
case_060_p1_n2,case_060,1,2,core_regression,mature,12,12,440952,4362368,prefix of this B24 run; not a separate budget experiment
case_060_p1_n2,case_060,1,2,core_regression,mature,16,16,437641,2497668,prefix of this B24 run; not a separate budget experiment
case_060_p1_n2,case_060,1,2,core_regression,mature,24,24,437641,2497668,prefix of this B24 run; not a separate budget experiment
case_003_p1_n5,case_003,1,5,development,legacy,8,8,443170,8721790,prefix of this B24 run; not a separate budget experiment
case_003_p1_n5,case_003,1,5,development,legacy,12,12,395299,11478326,prefix of this B24 run; not a separate budget experiment
case_003_p1_n5,case_003,1,5,development,legacy,16,16,345388,11614202,prefix of this B24 run; not a separate budget experiment
case_003_p1_n5,case_003,1,5,development,legacy,24,21,332321,12163194,prefix of this B24 run; not a separate budget experiment
case_003_p1_n5,case_003,1,5,development,persistent,8,8,375962,9615732,prefix of this B24 run; not a separate budget experiment
case_003_p1_n5,case_003,1,5,development,persistent,12,12,375962,9615732,prefix of this B24 run; not a separate budget experiment
case_003_p1_n5,case_003,1,5,development,persistent,16,16,375962,9615732,prefix of this B24 run; not a separate budget experiment
case_003_p1_n5,case_003,1,5,development,persistent,24,17,375962,9615732,prefix of this B24 run; not a separate budget experiment
case_003_p1_n5,case_003,1,5,development,mature,8,8,330736,5672864,prefix of this B24 run; not a separate budget experiment
case_003_p1_n5,case_003,1,5,development,mature,12,12,259384,9171530,prefix of this B24 run; not a separate budget experiment
case_003_p1_n5,case_003,1,5,development,mature,16,16,229857,9285478,prefix of this B24 run; not a separate budget experiment
case_003_p1_n5,case_003,1,5,development,mature,24,17,221109,9306974,prefix of this B24 run; not a separate budget experiment
case_047_p3_n2,case_047,3,2,core_regression,legacy,8,8,150236,902822,prefix of this B24 run; not a separate budget experiment
case_047_p3_n2,case_047,3,2,core_regression,legacy,12,12,150220,903334,prefix of this B24 run; not a separate budget experiment
case_047_p3_n2,case_047,3,2,core_regression,legacy,16,16,150207,903366,prefix of this B24 run; not a separate budget experiment
case_047_p3_n2,case_047,3,2,core_regression,legacy,24,24,149574,903366,prefix of this B24 run; not a separate budget experiment
case_047_p3_n2,case_047,3,2,core_regression,persistent,8,8,150531,902790,prefix of this B24 run; not a separate budget experiment
case_047_p3_n2,case_047,3,2,core_regression,persistent,12,12,150279,902790,prefix of this B24 run; not a separate budget experiment
case_047_p3_n2,case_047,3,2,core_regression,persistent,16,16,150279,902790,prefix of this B24 run; not a separate budget experiment
case_047_p3_n2,case_047,3,2,core_regression,persistent,24,24,150257,902790,prefix of this B24 run; not a separate budget experiment
case_047_p3_n2,case_047,3,2,core_regression,mature,8,8,193269,762886,prefix of this B24 run; not a separate budget experiment
case_047_p3_n2,case_047,3,2,core_regression,mature,12,12,193181,762886,prefix of this B24 run; not a separate budget experiment
case_047_p3_n2,case_047,3,2,core_regression,mature,16,16,192870,762886,prefix of this B24 run; not a separate budget experiment
case_047_p3_n2,case_047,3,2,core_regression,mature,24,24,155794,762886,prefix of this B24 run; not a separate budget experiment
case_035_p2_n5,case_035,2,5,development,legacy,8,8,41629,1130528,prefix of this B24 run; not a separate budget experiment
case_035_p2_n5,case_035,2,5,development,legacy,12,12,41627,1130524,prefix of this B24 run; not a separate budget experiment
case_035_p2_n5,case_035,2,5,development,legacy,16,16,41448,1126424,prefix of this B24 run; not a separate budget experiment
case_035_p2_n5,case_035,2,5,development,legacy,24,24,41448,1126424,prefix of this B24 run; not a separate budget experiment
case_035_p2_n5,case_035,2,5,development,persistent,8,8,41934,1130532,prefix of this B24 run; not a separate budget experiment
case_035_p2_n5,case_035,2,5,development,persistent,12,12,41934,1130528,prefix of this B24 run; not a separate budget experiment
case_035_p2_n5,case_035,2,5,development,persistent,16,16,41934,1130528,prefix of this B24 run; not a separate budget experiment
case_035_p2_n5,case_035,2,5,development,persistent,24,24,41934,1130528,prefix of this B24 run; not a separate budget experiment
case_035_p2_n5,case_035,2,5,development,mature,8,8,88584,0,prefix of this B24 run; not a separate budget experiment
case_035_p2_n5,case_035,2,5,development,mature,12,12,87389,0,prefix of this B24 run; not a separate budget experiment
case_035_p2_n5,case_035,2,5,development,mature,16,16,87389,0,prefix of this B24 run; not a separate budget experiment
case_035_p2_n5,case_035,2,5,development,mature,24,24,80677,0,prefix of this B24 run; not a separate budget experiment
case_037_p3_n5,case_037,3,5,existing_regression,legacy,8,8,43013,1925120,prefix of this B24 run; not a separate budget experiment
case_037_p3_n5,case_037,3,5,existing_regression,legacy,12,12,43013,1925120,prefix of this B24 run; not a separate budget experiment
case_037_p3_n5,case_037,3,5,existing_regression,legacy,16,16,43013,1925120,prefix of this B24 run; not a separate budget experiment
case_037_p3_n5,case_037,3,5,existing_regression,legacy,24,24,43013,1761280,prefix of this B24 run; not a separate budget experiment
case_037_p3_n5,case_037,3,5,existing_regression,persistent,8,8,43013,1925120,prefix of this B24 run; not a separate budget experiment
case_037_p3_n5,case_037,3,5,existing_regression,persistent,12,12,43013,1925120,prefix of this B24 run; not a separate budget experiment
case_037_p3_n5,case_037,3,5,existing_regression,persistent,16,16,43013,1925120,prefix of this B24 run; not a separate budget experiment
case_037_p3_n5,case_037,3,5,existing_regression,persistent,24,24,43013,1925120,prefix of this B24 run; not a separate budget experiment
case_037_p3_n5,case_037,3,5,existing_regression,mature,8,8,43013,1925120,prefix of this B24 run; not a separate budget experiment
case_037_p3_n5,case_037,3,5,existing_regression,mature,12,12,43013,1925120,prefix of this B24 run; not a separate budget experiment
case_037_p3_n5,case_037,3,5,existing_regression,mature,16,16,43013,1925120,prefix of this B24 run; not a separate budget experiment
case_037_p3_n5,case_037,3,5,existing_regression,mature,24,24,43013,778240,prefix of this B24 run; not a separate budget experiment
case_028_p3_n5,case_028,3,5,existing_regression,legacy,8,8,7924499,114332160,prefix of this B24 run; not a separate budget experiment
case_028_p3_n5,case_028,3,5,existing_regression,legacy,12,11,7900566,114332160,prefix of this B24 run; not a separate budget experiment
case_028_p3_n5,case_028,3,5,existing_regression,legacy,16,11,7900566,114332160,prefix of this B24 run; not a separate budget experiment
case_028_p3_n5,case_028,3,5,existing_regression,legacy,24,11,7900566,114332160,prefix of this B24 run; not a separate budget experiment
case_028_p3_n5,case_028,3,5,existing_regression,persistent,8,8,7924499,114332160,prefix of this B24 run; not a separate budget experiment
case_028_p3_n5,case_028,3,5,existing_regression,persistent,12,12,7911691,114332160,prefix of this B24 run; not a separate budget experiment
case_028_p3_n5,case_028,3,5,existing_regression,persistent,16,16,7911691,114332160,prefix of this B24 run; not a separate budget experiment
case_028_p3_n5,case_028,3,5,existing_regression,persistent,24,16,7911691,114332160,prefix of this B24 run; not a separate budget experiment
case_028_p3_n5,case_028,3,5,existing_regression,mature,8,8,9447245,144037296,prefix of this B24 run; not a separate budget experiment
case_028_p3_n5,case_028,3,5,existing_regression,mature,12,12,8946507,135447408,prefix of this B24 run; not a separate budget experiment
case_028_p3_n5,case_028,3,5,existing_regression,mature,16,16,8523550,149802792,prefix of this B24 run; not a separate budget experiment
case_028_p3_n5,case_028,3,5,existing_regression,mature,24,24,7970583,22602240,prefix of this B24 run; not a separate budget experiment
case_049_p2_n5,case_049,2,5,development,legacy,8,8,54069,1782112,prefix of this B24 run; not a separate budget experiment
case_049_p2_n5,case_049,2,5,development,legacy,12,12,54068,1791328,prefix of this B24 run; not a separate budget experiment
case_049_p2_n5,case_049,2,5,development,legacy,16,16,54068,1791328,prefix of this B24 run; not a separate budget experiment
case_049_p2_n5,case_049,2,5,development,legacy,24,24,53502,1789276,prefix of this B24 run; not a separate budget experiment
case_049_p2_n5,case_049,2,5,development,persistent,8,8,54069,1782112,prefix of this B24 run; not a separate budget experiment
case_049_p2_n5,case_049,2,5,development,persistent,12,12,54069,1782112,prefix of this B24 run; not a separate budget experiment
case_049_p2_n5,case_049,2,5,development,persistent,16,16,54069,1782112,prefix of this B24 run; not a separate budget experiment
case_049_p2_n5,case_049,2,5,development,persistent,24,24,54069,1782112,prefix of this B24 run; not a separate budget experiment
case_049_p2_n5,case_049,2,5,development,mature,8,8,113685,5301640,prefix of this B24 run; not a separate budget experiment
case_049_p2_n5,case_049,2,5,development,mature,12,12,104839,5301640,prefix of this B24 run; not a separate budget experiment
case_049_p2_n5,case_049,2,5,development,mature,16,16,104839,5301640,prefix of this B24 run; not a separate budget experiment
case_049_p2_n5,case_049,2,5,development,mature,24,24,102732,5301640,prefix of this B24 run; not a separate budget experiment
case_060_p1_n1,case_060,1,1,core_regression,legacy,8,8,884914,2410632,prefix of this B24 run; not a separate budget experiment
case_060_p1_n1,case_060,1,1,core_regression,legacy,12,12,881779,3090564,prefix of this B24 run; not a separate budget experiment
case_060_p1_n1,case_060,1,1,core_regression,legacy,16,16,878154,3090564,prefix of this B24 run; not a separate budget experiment
case_060_p1_n1,case_060,1,1,core_regression,legacy,24,24,877445,4307204,prefix of this B24 run; not a separate budget experiment
case_060_p1_n1,case_060,1,1,core_regression,persistent,8,8,884914,2410632,prefix of this B24 run; not a separate budget experiment
case_060_p1_n1,case_060,1,1,core_regression,persistent,12,12,884914,2410632,prefix of this B24 run; not a separate budget experiment
case_060_p1_n1,case_060,1,1,core_regression,persistent,16,16,879646,3073036,prefix of this B24 run; not a separate budget experiment
case_060_p1_n1,case_060,1,1,core_regression,persistent,24,24,879646,3073036,prefix of this B24 run; not a separate budget experiment
case_060_p1_n1,case_060,1,1,core_regression,mature,8,8,874960,1983644,prefix of this B24 run; not a separate budget experiment
case_060_p1_n1,case_060,1,1,core_regression,mature,12,12,870196,3199104,prefix of this B24 run; not a separate budget experiment
case_060_p1_n1,case_060,1,1,core_regression,mature,16,16,870196,3199104,prefix of this B24 run; not a separate budget experiment
case_060_p1_n1,case_060,1,1,core_regression,mature,24,24,870161,4423808,prefix of this B24 run; not a separate budget experiment
case_060_p1_n3,case_060,1,3,core_regression,legacy,8,8,295610,3270912,prefix of this B24 run; not a separate budget experiment
case_060_p1_n3,case_060,1,3,core_regression,legacy,12,12,294485,4073728,prefix of this B24 run; not a separate budget experiment
case_060_p1_n3,case_060,1,3,core_regression,legacy,16,16,293492,5101824,prefix of this B24 run; not a separate budget experiment
