case,problem,cores,before,after,before_copy_bytes,after_copy_bytes,reduction_pct,original_singlecore,plan,official_record,official_result
case_018,2,5,201731,197737,5120000,4825088,1.9798642747024475,1004367,方案/p2/n5/case_018_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/端到端第十二轮开发_v3/slots/case_018/p2_n5/integrated/evaluations/attempts/20260925T183605-a010281c40b44f95990025757e278615/record.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/端到端第十二轮开发_v3/slots/case_018/p2_n5/integrated/evaluations/attempts/20260925T183605-a010281c40b44f95990025757e278615/official_result.json.gz
case_018,3,5,200235,196701,5120000,4825088,1.7649262117012565,1004367,方案/p3/n5/case_018_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/端到端第十二轮开发_v3/slots/case_018/p3_n5/baseline/evaluations/attempts/20260925T183554-e3861f79a5124f8ea8a8ec25352df364/record.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/端到端第十二轮开发_v3/slots/case_018/p3_n5/baseline/evaluations/attempts/20260925T183554-e3861f79a5124f8ea8a8ec25352df364/official_result.json.gz
case_021,2,5,1250168,1250099,11431936,11431936,0.005519258211694744,6567937,方案/p2/n5/case_021_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/端到端第十二轮验证_v3/slots/case_021/p2_n5/integrated/evaluations/attempts/20260925T183716-4d3faa9a999d42859b4a6428b6953c61/record.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/端到端第十二轮验证_v3/slots/case_021/p2_n5/integrated/evaluations/attempts/20260925T183716-4d3faa9a999d42859b4a6428b6953c61/official_result.json.gz
case_031,2,5,300911,273240,8061696,7215360,9.195742262662376,1414369,方案/p2/n5/case_031_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/端到端第十二轮验证_v3/slots/case_031/p2_n5/baseline/evaluations/attempts/20260925T183929-58f73335183c4721906c65621250a126/record.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/端到端第十二轮验证_v3/slots/case_031/p2_n5/baseline/evaluations/attempts/20260925T183929-58f73335183c4721906c65621250a126/official_result.json.gz
case_031,3,5,300911,273059,8061696,7215360,9.255892938443589,1414369,方案/p3/n5/case_031_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/端到端第十二轮验证_v3/slots/case_031/p3_n5/baseline/evaluations/attempts/20260925T184033-ca575f743c68417ab41b54871f965259/record.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/端到端第十二轮验证_v3/slots/case_031/p3_n5/baseline/evaluations/attempts/20260925T184033-ca575f743c68417ab41b54871f965259/official_result.json.gz
case_094,2,5,17755,17465,259200,259200,1.6333427203604645,94892,方案/p2/n5/case_094_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/端到端第十二轮验证_v3/slots/case_094/p2_n5/local_legacy/evaluations/attempts/20260925T183738-40d0ade283bf4f47b327be509b982290/record.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/端到端第十二轮验证_v3/slots/case_094/p2_n5/local_legacy/evaluations/attempts/20260925T183738-40d0ade283bf4f47b327be509b982290/official_result.json.gz
case_094,3,5,16819,16243,259200,259200,3.424698257922587,94892,方案/p3/n5/case_094_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/端到端第十二轮验证_v3/slots/case_094/p3_n5/local_legacy/evaluations/attempts/20260925T183914-b263f3229e4645aab32d771bd890fabf/record.json,/Users/liyu/Desktop/中文题目/A题研究/直接迭代/运行结果/端到端第十二轮验证_v3/slots/case_094/p3_n5/local_legacy/evaluations/attempts/20260925T183914-b263f3229e4645aab32d771bd890fabf/official_result.json.gz
