suite,baseline,candidate,paired_samples,baseline_us,candidate_us,ratio_of_medians,paired_ratio_median,paired_ratio_ci_low,paired_ratio_ci_high,candidate_faster_samples
sharing,sharing_best_scale1_sharing_060,sharing_best_scale1_sharing_061,30,1269.250035285,849.7500121595001,1.4936746303297006,1.5263001538758236,1.4621969576586598,1.6497554700668173,30
sharing,sharing_best_scale2_sharing_060,sharing_best_scale2_sharing_061,30,2633.46004486,1723.580002785,1.5279012523960565,1.5324396944415557,1.525850729466752,1.5428735258437372,30
sharing,sharing_worst_scale1_sharing_002,sharing_worst_scale1_sharing_003,30,16942.779541,16938.890457150002,1.0002295949584086,0.9992966992568896,0.9963811802554665,1.003410432338514,14
sharing,sharing_worst_scale2_sharing_002,sharing_worst_scale2_sharing_003,30,33998.9204407,33836.3800049,1.004803718239849,1.0013204664835484,0.9986430337109182,1.0080278339938933,17
