Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate
0,4294967295,1,46,sharing_probe,sharing_probe,dynamic,AI_VECTOR_CORE,1790363452029530.642	,138.363,0,32,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,131.529,7576087,33.0,253983.0,492729.0,523513.0,492157.0,524078.0
0,4294967295,2,46,sharing_probe,sharing_probe,dynamic,AI_VECTOR_CORE,1790363452029669.045	,215.265,0.000000,32,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,210.915,12148710,32.0,253984.0,492101.0,523851.0,492234.0,523717.0
0,4294967295,3,46,sharing_probe,sharing_probe,dynamic,AI_VECTOR_CORE,1790363452029884.350	,214.644,0.000000,32,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,209.926,12091748,32.0,253984.0,492129.0,523720.0,492021.0,523842.0
0,4294967295,4,46,sharing_probe,sharing_probe,dynamic,AI_VECTOR_CORE,1790363452030099.014	,215.204,0.106000,32,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,209.29,12055112,32.0,253984.0,491858.0,524003.0,492292.0,523559.0
0,4294967295,7,46,sharing_probe,sharing_probe,dynamic,AI_VECTOR_CORE,1790363452082480.640	,214.405,52166.546000,32,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,209.847,12087179,32.0,253984.0,492240.0,523617.0,491910.0,523945.0
0,4294967295,8,46,sharing_probe,sharing_probe,dynamic,AI_VECTOR_CORE,1790363452082695.085	,213.164,0.000000,32,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,209.753,12081800,32.0,253984.0,492218.0,523639.0,491932.0,523923.0
0,4294967295,9,46,sharing_probe,sharing_probe,dynamic,AI_VECTOR_CORE,1790363452082908.269	,213.164,0.086000,32,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,209.727,12080262,32.0,253984.0,491976.0,523879.0,492174.0,523683.0
0,4294967295,10,46,sharing_probe,sharing_probe,dynamic,AI_VECTOR_CORE,1790363452083121.473	,213.925,0.086000,32,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,209.764,12082390,32.0,253984.0,492124.0,523732.0,492026.0,523830.0
0,4294967295,13,46,sharing_probe,sharing_probe,dynamic,AI_VECTOR_CORE,1790363452083480.600	,213.765,145.075000,32,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,209.174,12048404,32.0,253984.0,491800.0,524056.0,492350.0,523506.0
0,4294967295,14,46,sharing_probe,sharing_probe,dynamic,AI_VECTOR_CORE,1790363452083694.405	,213.564,0.235000,32,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,209.915,12091084,32.0,253984.0,491912.0,523944.0,492238.0,523618.0
0,4294967295,15,46,sharing_probe,sharing_probe,dynamic,AI_VECTOR_CORE,1790363452083907.989	,212.544,0.000000,32,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,209.431,12063221,32.0,253984.0,492377.0,523480.0,491773.0,524082.0
0,4294967295,16,46,sharing_probe,sharing_probe,dynamic,AI_VECTOR_CORE,1790363452084120.553	,213.104,0.000000,32,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,209.892,12089755,32.0,253984.0,491926.0,523930.0,492224.0,523632.0
