Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,1,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362551032291.186	,700.134,0,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.537,1259166,56.904,0.081,463.707,0.663,612.508,0.876,283.172,0.405,0.0,0.000
0,4294967295,2,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362551032991.340	,466.110,0.000000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.605,838089,56.904,0.122,464.039,0.997,270.002,0.58,293.334,0.63,0.0,0.000
0,4294967295,3,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362551033457.470	,463.949,0.140000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.456,834220,56.904,0.123,463.015,0.999,271.85,0.587,295.191,0.637,0.0,0.000
0,4294967295,4,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362551033921.439	,465.929,0.051000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.437,837787,56.904,0.122,464.067,0.997,265.836,0.571,280.789,0.603,0.0,0.000
0,4294967295,7,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362551041328.407	,463.749,6941.071000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.247,833844,56.904,0.123,462.867,0.999,267.498,0.577,282.554,0.61,0.0,0.000
0,4294967295,8,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362551041792.176	,465.710,0.001000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.178,837320,56.904,0.122,463.869,0.997,259.657,0.558,269.234,0.579,0.0,0.000
0,4294967295,9,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362551042257.906	,463.729,0.040000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.218,833792,56.904,0.123,462.833,0.999,261.543,0.565,271.231,0.586,0.0,0.000
0,4294967295,10,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362551042721.675	,465.809,0.021000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.272,837490,56.904,0.122,463.798,0.997,252.946,0.544,255.807,0.55,0.0,0.000
0,4294967295,13,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362551043322.007	,463.869,134.441000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.341,834013,56.904,0.123,462.939,0.999,254.924,0.55,257.589,0.556,0.0,0.000
0,4294967295,14,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362551043785.896	,465.669,0.131000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.138,837249,56.904,0.122,463.75,0.997,252.719,0.543,255.329,0.549,0.0,0.000
0,4294967295,15,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362551044251.605	,463.890,0.000000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.351,834032,56.904,0.123,462.937,0.999,254.486,0.549,257.239,0.555,0.0,0.000
0,4294967295,16,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362551044715.515	,465.769,0.110000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.218,837393,56.904,0.122,463.798,0.997,258.927,0.557,269.267,0.579,0.0,0.000
