Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,1,45,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362633828493.120	,113.542,0,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.986,3225190,101.287,0.904,24.495,0.219,12.891,0.115,5.609,0.05,0.003,0.000
0,4294967295,1,44,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362633828557.661	,16.741,0.000000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.621,421078,1.801,0.123,10.373,0.709,10.003,0.684,5.722,0.391,0.013,0.000
0,4294967295,1,43,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362633828599.282	,113.822,24.759000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.788,3161886,101.289,0.923,23.16,0.211,13.008,0.118,5.86,0.053,0.003,0.000
0,4294967295,1,42,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362633828628.843	,13.480,0.000000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.674,336216,1.804,0.155,8.695,0.745,9.48,0.812,5.225,0.448,0.014,0.000
0,4294967295,3,45,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362633828651.923	,11.080,9.770000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57,275611,1.809,0.189,8.88,0.928,6.109,0.638,5.128,0.536,0.007,0.000
0,4294967295,3,44,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362633828683.664	,110.382,20.670000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.826,3134199,101.287,0.931,22.551,0.207,6.852,0.063,5.435,0.05,0.003,0.000
0,4294967295,3,43,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362633828723.025	,10.740,0.000000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,268118,1.809,0.194,8.741,0.939,5.881,0.632,4.999,0.537,0.007,0.000
0,4294967295,3,42,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362633828739.765	,109.982,6.010000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.435,3122942,101.284,0.934,22.558,0.208,6.886,0.064,5.381,0.05,0.003,0.000
0,4294967295,6,45,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362633853738.844	,110.123,24889.018000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.525,3125531,101.286,0.933,22.52,0.208,7.29,0.067,5.755,0.053,0.003,0.000
0,4294967295,5,44,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362633853793.585	,10.461,0.000000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,268120,1.81,0.194,9.143,0.982,6.078,0.653,5.311,0.57,0.0,0.000
0,4294967295,5,43,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362633853835.686	,110.463,31.789000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.813,3133827,101.288,0.931,22.562,0.207,7.435,0.068,5.716,0.053,0.003,0.000
0,4294967295,5,42,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362633853863.567	,12.100,0.000000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.341,297828,1.808,0.175,8.567,0.828,6.011,0.581,5.146,0.498,0.014,0.000
