Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,1,45,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362626819653.456	,113.743,0,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.999,3225572,101.288,0.904,24.387,0.218,13.269,0.118,5.73,0.051,0.003,0.000
0,4294967295,1,44,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362626819706.157	,16.201,0.000000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.525,418328,1.802,0.124,10.379,0.715,9.914,0.683,5.526,0.38,0.013,0.000
0,4294967295,1,43,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362626819744.018	,111.822,21.549000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.249,3146375,101.287,0.927,23.102,0.211,12.549,0.115,5.575,0.051,0.003,0.000
0,4294967295,1,42,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362626819772.619	,13.100,0.000000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.428,329130,1.799,0.157,8.666,0.758,9.243,0.809,5.368,0.47,0.014,0.000
0,4294967295,7,45,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362626819856.400	,11.201,70.900000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.472,272797,1.808,0.191,8.81,0.93,6.31,0.666,5.071,0.535,0.007,0.000
0,4294967295,7,44,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362626819879.421	,110.922,11.799000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.481,3124251,101.286,0.934,22.5,0.207,7.295,0.067,5.802,0.053,0.003,0.000
0,4294967295,7,43,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362626819928.402	,11.960,0.000000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.244,295031,1.809,0.177,8.571,0.837,6.042,0.59,5.012,0.489,0.014,0.000
0,4294967295,7,42,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362626819974.003	,109.902,33.540000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.319,3119576,101.284,0.935,22.503,0.208,6.556,0.061,5.238,0.048,0.003,0.000
0,4294967295,10,45,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362626844375.430	,109.923,24291.598000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.391,3121672,101.284,0.934,22.572,0.208,6.854,0.063,5.365,0.049,0.003,0.000
0,4294967295,10,44,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362626844449.352	,10.200,0.000000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.233,265920,1.808,0.196,9.065,0.982,5.884,0.637,4.938,0.535,0.0,0.000
