Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,1,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362640907812.677	,1791.535,0,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.969,3223744,1397.207,0.78,904.87,0.505,612.587,0.342,258.551,0.144,0.0,0.000
0,4294967295,4,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362640916346.087	,1533.791,6741.715000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.238,2759828,1383.56,0.902,900.498,0.587,253.804,0.166,256.932,0.168,0.0,0.000
0,4294967295,7,46,vector_probe,vector_probe,dynamic,AI_VECTOR_CORE,1790362640918019.721	,1531.570,139.959000,1,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531.006,2755811,1383.56,0.904,899.673,0.588,255.186,0.167,258.601,0.169,0.0,0.000
