batch,profile,case,problem,num_cores,compute_ops,size_band,logical_calls,uncached_calls,cache_hits,timeout_calls,status_counts,solver_elapsed_seconds,outer_child_elapsed_seconds,post_child_batch_verification_publication_interval_seconds,wrapper_seconds,uncached_wrapper_seconds,cache_lookup_seconds,official_function_seconds_completed_uncached,worker_seconds_completed_uncached,timeout_wrapper_seconds,generation_seconds,solver_residual_seconds,outer_minus_solver_seconds,summary_bytes,final_time,first_final_time_trial,best_stage,duplicates_skipped,generation_failures,summary_path,summary_sha256,launch_sha256,prefix4_time,prefix4_gap_to_final,prefix4_omitted_calls,prefix4_saved_wrapper_seconds_hindsight,prefix8_time,prefix8_gap_to_final,prefix8_omitted_calls,prefix8_saved_wrapper_seconds_hindsight,prefix12_time,prefix12_gap_to_final,prefix12_omitted_calls,prefix12_saved_wrapper_seconds_hindsight,prefix16_time,prefix16_gap_to_final,prefix16_omitted_calls,prefix16_saved_wrapper_seconds_hindsight,prefix24_time,prefix24_gap_to_final,prefix24_omitted_calls,prefix24_saved_wrapper_seconds_hindsight
component_p2_seed17,component,case_024,2,5,5959,03_5001..10000,1,0,1,0,"{""success"": 1}",0.17071262502577156,0.313747875043191,0.029468933,0.02875133405905217,0,0.02875133405905217,0,0,0,0.01653666701167822,0.12542462395504117,0.14303525001741946,138054,2555343,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_024/p2_n5/attempt_0001/summary.json,7819d2731fe7c73976171268a916b4286c40b5a85d7137c9f1f57f67a7c050b3,6c07607242e75b4b5aaa5b7e32615351650dd2a605a6395ac960d4ae525ae6f1,2555343,0.0,0,0,2555343,0.0,0,0,2555343,0.0,0,0,2555343,0.0,0,0,2555343,0.0,0,0
component_p2_seed17,component,case_023,2,3,1011,02_1001..5000,24,20,4,0,"{""success"": 24}",6.416927917045541,6.553034249925986,0.079868806,5.977750584948808,5.948926416924223,0.02882416802458465,2.730648622964509,4.045282832928933,0,0.13746341597288847,0.3017139161238447,0.13610633288044482,245039,38975,14,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_023/p2_n3/attempt_0001/summary.json,5d9f0ac81dba93a10b3b84a5e4e84326de0ef213ec81d6419d63a7f0c65afe9f,5bbb776ce0de94e84b4636d5ef8474e610e15372a3daaed9f0e5298a974d4aa1,40689,0.04397690827453493,20,5.948926416924223,40689,0.04397690827453493,16,4.779561499948613,40689,0.04397690827453493,12,3.591254667029716,38975,0.0,8,2.4055618749698624,38975,0.0,0,0
component_p2_seed17,component,case_023,2,4,1011,02_1001..5000,24,20,4,0,"{""success"": 24}",6.52712329197675,6.68432262504939,0.086213134,5.994486334035173,5.958696543006226,0.03578979102894664,2.810806787922047,4.141104792011902,0,0.2042327499948442,0.32840420794673264,0.15719933307264,252602,29111,21,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_023/p2_n4/attempt_0001/summary.json,5cf05bf01c7063c6cb2bb9856710fe3234c3974d6070f5f934ea9762db16e631,a6bb5784d6d4c4ca92bea023d8d5d9c260e4ef990426633fd8a3c8497952db6f,30629,0.052145237195561744,20,5.958696543006226,30629,0.052145237195561744,16,4.7728677921695635,30629,0.052145237195561744,12,3.5891586671350524,29929,0.028099343890625628,8,2.412672540987842,29111,0.0,0,0
component_p2_seed17,component,case_023,2,5,1011,02_1001..5000,24,19,5,0,"{""success"": 24}",6.247319125104696,6.384824041975662,0.075943934,5.689672542968765,5.645956958993338,0.04371558397542685,2.6648541670292616,3.909298167214729,0,0.2944042079616338,0.26324237417429686,0.13750491687096655,260896,24058,3,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_023/p2_n5/attempt_0001/summary.json,cd0925f5cbccfbc6e27878572a6414556a60412edb91d700cea9b753a176144c,42cf73f8e57d2afc90eb6d57cc21c9a6d0031656db82744ae4f5bddb719329e2,24058,0.0,20,5.649671001010574,24058,0.0,16,4.40792412601877,24058,0.0,12,3.2266648340737447,24058,0.0,8,2.0680564590729773,24058,0.0,0,0
component_p2_seed17,component,case_026,2,2,636,01_<=1000,24,19,5,0,"{""success"": 24}",4.691601333906874,4.820974332978949,0.056341534,4.424393626162782,4.390018335194327,0.034375290968455374,1.5167315424187109,2.555107957799919,0,0.057756499969400465,0.20945120777469128,0.1293729990720749,222650,49745,22,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_026/p2_n2/attempt_0001/summary.json,c2c12242ef395628c8960cfa1a837b066ab6cec2ad88a30578a18891e3191183,288d58f00b4c052171dfd60d17d25b383d03768b98a4f9a7395f3cca53b2b9da,58112,0.16819780882500757,20,4.393918293179013,58076,0.16747411800180934,16,3.493596167070791,55425,0.11418232988240029,12,2.5767266252078116,55425,0.11418232988240029,8,1.6817977080354467,49745,0.0,0,0
component_p2_seed17,component,case_026,2,3,636,01_<=1000,24,20,4,0,"{""success"": 24}",5.703462125035003,5.863962208037265,0.062263737,5.3592405843082815,5.323555709328502,0.035684874979779124,1.7381374582182616,3.2297108330531046,0,0.09325687494128942,0.25096466578543186,0.16050008300226182,231649,41655,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_026/p2_n3/attempt_0001/summary.json,45f28cb4b7e94b9dd271980a49e7e1c8b98e7c42bea9894af9dfb1c67e3cc0fd,6cd7c372250dcef083c583ea17c60b65145d560202dfe946323256acfdc59cc8,41655,0.0,20,5.323555709328502,41655,0.0,16,4.346557207289152,41655,0.0,12,3.3668084571836516,41655,0.0,8,2.3415417490759864,41655,0.0,0,0
component_p2_seed17,component,case_026,2,4,636,01_<=1000,24,20,4,0,"{""success"": 24}",5.6687145420582965,5.833756209001876,0.070480856,5.1161946648499,5.082027331693098,0.03416733315680176,1.8762167918030173,3.1671892921440303,0,0.1530690420186147,0.3994508351897821,0.1650416669435799,238940,41655,18,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_026/p2_n4/attempt_0001/summary.json,18c8d0f1b9d4febc73b3cabbcbaa17fce45ffbb45fcfd34ca3125b1af97ce19d,149eb97db64be0e27176c8d1b8a7b2ab8f84541799208c71055f9ee3bc975867,42226,0.013707838194694455,20,5.082027331693098,41698,0.0010322890409315555,16,4.05971741466783,41698,0.0010322890409315555,12,3.069815372931771,41698,0.0010322890409315555,8,2.0985728739760816,41655,0.0,0,0
component_p2_seed17,component,case_026,2,5,636,01_<=1000,24,19,5,0,"{""success"": 24}",5.381230583065189,5.537429291987792,0.066931983,4.748036165605299,4.705117623670958,0.04291854193434119,1.729881335166283,2.966713333269581,0,0.3609867080813274,0.27220770937856287,0.15619870892260224,248077,41655,20,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_026/p2_n5/attempt_0001/summary.json,cf1c8b921252dd822cbef1f728882c9cac74386518ce2dfcb046a0a15d1f1996,ce05178eb44d03d1522bf75f6a802d1ab15f57129433a26576aaab553a4db7df,43074,0.03406553835073822,20,4.7103897066554055,41704,0.0011763293722242274,16,3.7306864986894652,41698,0.0010322890409315555,12,2.660315040848218,41698,0.0010322890409315555,8,1.9334427919238806,41655,0.0,0,0
component_p2_seed17,component,case_027,2,2,1424,02_1001..5000,8,3,5,0,"{""success"": 8}",1.7718510000267997,1.9193074579816312,0.048002084,1.554639457957819,1.5131846239091828,0.04145483404863626,0.9801854159450158,1.2553032919531688,0,0.10494025005027652,0.11227129201870412,0.14745645795483142,106924,1120962,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_027/p2_n2/attempt_0001/summary.json,1eba0c2f9af626de4deeeced319ba0af543538c9bd2603df21dd415abb15b467,d45476c4edb813f7b374e4f4f57f0ce070f6a10a55e30d0bdd5f8ce31bd0fef8,1120962,0.0,4,1.518275456968695,1120962,0.0,0,0,1120962,0.0,0,0,1120962,0.0,0,0,1120962,0.0,0,0
component_p2_seed17,component,case_025,2,2,18662,04_>10000,8,3,5,0,"{""success"": 8}",43.7223626250634,43.95217220799532,0.437577122,41.998822458903305,41.89550324995071,0.10331920895259827,39.94084333302453,41.54441333306022,0,0.7553521250374615,0.9681880411226302,0.22980958293192089,796465,2431840,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_025/p2_n2/attempt_0001/summary.json,5964a446371cc2ef7fcdf667224a7e5f9336225bde4885d4f8e0481fcc91a0bc,1eb3324204adf8830bdc2e2be945959adb15a2d8f13397b219d61c91b9cdbc54,2431840,0.0,4,41.91381795890629,2431840,0.0,0,0,2431840,0.0,0,0,2431840,0.0,0,0,2431840,0.0,0,0
component_p2_seed17,component,case_027,2,3,1424,02_1001..5000,24,20,4,0,"{""success"": 24}",10.278034041053616,10.438727332977578,0.122808977,9.657501955749467,9.619804205722176,0.03769775002729148,5.897088998928666,7.66201041394379,0,0.31110895797610283,0.30942312732804567,0.16069329192396253,245641,837049,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_027/p2_n3/attempt_0001/summary.json,5e5a8d95396a377173eba99f4f3317d8cb04676cdd184a04e552c92a028191e6,936ee6c2fb8dddd362f8b9b570d11fecbd139f1b67a6cc1fbcdfb08b70f202be,837049,0.0,20,9.619804205722176,837049,0.0,16,7.781885705771856,837049,0.0,12,5.981037123827264,837049,0.0,8,4.113630456849933,837049,0.0,0,0
component_p2_seed17,component,case_027,2,4,1424,02_1001..5000,24,20,4,0,"{""success"": 24}",9.199526916025206,9.35186212498229,0.133084094,8.429533752147108,8.391164627159014,0.03836912498809397,5.170835833065212,6.846961831790395,0,0.4907869159942493,0.27920624788384885,0.15233520895708352,254867,559196,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_027/p2_n4/attempt_0001/summary.json,58ff8ca87196ccc58adb3035c1d283201064fc85c4c3814d8af6f5b5ca1eac3a,3fc1430b989212d5fea4e627e8df46cea5edd3de8e989142ec24e57fa0593ce1,559196,0.0,20,8.391164627159014,559196,0.0,16,6.740736834122799,559196,0.0,12,5.077284958097152,559196,0.0,8,3.474975167075172,559196,0.0,0,0
component_p2_seed17,component,case_027,2,5,1424,02_1001..5000,24,19,5,0,"{""success"": 24}",9.796536041074432,9.949665583088063,0.120928772,8.728683291818015,8.691790583892725,0.03689270792528987,5.240517415688373,6.896235375897959,0,0.7555111659457907,0.31234158331062645,0.15312954201363027,264539,558753,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_027/p2_n5/attempt_0001/summary.json,5940b4dca7bcee5b35fdb6527a7e05bcc36df929a934d76267e99fd2cb5f76e3,f111390bd3c6365b8fb51aa71acd7100d936ee48eb2724d26478afc232c8e6a5,558753,0.0,20,8.696008124854416,558753,0.0,16,6.979874415905215,558753,0.0,12,5.005504957982339,558753,0.0,8,2.972694916999899,558753,0.0,0,0
component_p2_seed17,component,case_028,2,2,19584,04_>10000,8,3,5,0,"{""success"": 8}",52.876384041970596,53.10501741699409,0.482636916,51.59558920911513,51.510047959163785,0.08554124995134771,49.37129295815248,51.159444917109795,0,0.5220347089925781,0.7587601238628849,0.22863337502349168,479759,23638628,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_028/p2_n2/attempt_0001/summary.json,24a67f04dedfdbf62ea6b637291351048e5737459ffd08b609d7e5ae851bf531,1f07554af8add9e314b1abf66193fee28654359fbe30d10d9cb55344980aa2d0,23638628,0.0,4,51.52649725112133,23638628,0.0,0,0,23638628,0.0,0,0,23638628,0.0,0,0,23638628,0.0,0,0
component_p2_seed17,component,case_025,2,3,18662,04_>10000,12,8,4,0,"{""success"": 12}",100.57214141602162,100.86229462502524,0.905706896,98.10849954211153,98.02686837513465,0.08163116697687656,92.88095746003091,97.07216741505545,0,1.2969229159643874,1.1667189579457045,0.29015320900361985,992524,1622164,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_025/p2_n3/attempt_0001/summary.json,c3c154e8a4fb407a6fc6db9656826949c0e11f2abbbe2ba4eda6cc138ad9cb20,aefcb4bc742917f55719d1e8b8c95b686945870856c8c59f2a4055521bd4a56f,1622164,0.0,8,98.02686837513465,1622164,0.0,4,59.21122741594445,1622164,0.0,0,0,1622164,0.0,0,0,1622164,0.0,0,0
component_p2_seed17,component,case_028,2,3,19584,04_>10000,12,8,4,0,"{""success"": 12}",117.10596616601106,117.32386429200415,0.644188938,115.19607608416118,115.1175211671507,0.07855491701047868,109.36436708492693,114.10195112496149,0,0.865371958934702,1.0445181229151785,0.2178981259930879,525116,16770711,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_028/p2_n3/attempt_0001/summary.json,3e6b8f03e3a506d6b0db9b67a1669d97bde093ddad8a42048bf47242e7fc5448,066be386cbe37226b98e331d32a093dee792c08bd0c6358fb01cf98332c9ab1e,16770711,0.0,8,115.1175211671507,16770711,0.0,4,66.51101687503979,16770711,0.0,0,0,16770711,0.0,0,0,16770711,0.0,0,0
component_p2_seed17,component,case_014,2,2,35705,04_>10000,24,18,6,0,"{""success"": 24}",591.541227416019,591.8870161670493,2.360204278,585.5713468742324,585.4001341252588,0.17121274897363037,563.482347044861,582.753325708094,0,2.6403043750906363,3.329576166695915,0.3457887510303408,1498374,8816332,21,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_014/p2_n2/attempt_0001/summary.json,1508e2aaa574463da1eff6d631079f673adbbbde1af0b64bf24702b23c2a8ee0,2bd3bc83e402bd18617c418dfc49df76289a94a640e181ff217c48e81e3481fb,8877003,0.006881660082673768,20,585.4486580832163,8877003,0.006881660082673768,16,484.5380142071517,8877003,0.006881660082673768,12,370.54516587406397,8819102,0.0003141896199008176,8,236.9358991230838,8816332,0.0,0,0
component_p2_seed17,component,case_025,2,4,18662,04_>10000,16,12,4,0,"{""success"": 16}",130.69804262497928,130.96246274991427,0.722244423,127.2519977480406,127.15673112298828,0.09526662505231798,119.67069683305454,125.73746604123153,0,1.988740082946606,1.4573047939920798,0.26442012493498623,1191305,1217444,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_025/p2_n4/attempt_0001/summary.json,804b42de8b173ebf8565e5851b37689636f561442270e34c1510df861c012bb2,821b4d1540dde24b84b98b236ccc6d29091d73da67556c97e706de2f19e50e4c,1217444,0.0,12,127.15673112298828,1217444,0.0,8,89.68808737397194,1217444,0.0,4,53.306843874044716,1217444,0.0,0,0,1217444,0.0,0,0
component_p2_seed17,component,case_028,2,4,19584,04_>10000,16,12,4,0,"{""success"": 16}",148.43365279200953,148.66068795893807,0.872399271,146.1859311228618,146.11353883182164,0.07239229104015976,138.0164183761226,144.83996649901383,0,1.0907515420112759,1.1569701271364465,0.22703516692854464,573172,13608312,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_028/p2_n4/attempt_0001/summary.json,a2de7b70cd48e4d249fb37d35c20317d3ef82bf183ba71968391c43e03e099e6,170b7e69b245ac6a9358ee5a893fb6e7e9069664fd205674431a31e9ca19602c,13608312,0.0,12,146.11353883182164,13608312,0.0,8,105.93140574870631,13608312,0.0,4,64.75310279079713,13608312,0.0,0,0,13608312,0.0,0,0
component_p2_seed17,component,case_025,2,5,18662,04_>10000,20,15,5,0,"{""success"": 20}",146.08556491706986,146.35447366698645,0.930945125,141.98822058388032,141.89767820877023,0.09054237511008978,132.67752749973442,140.15778445999604,0,2.4481475830543786,1.649196750135161,0.26890874991659075,1392756,975282,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_025/p2_n5/attempt_0001/summary.json,3ce7f738f8bfdb8116ea83c60d912c3e399f844880511452a7a4e45313d0a622,e4a6e54de16eaf514a31e7116c8f7ba2a0298187dc2b09eb7d1478a8c6c2557d,975282,0.0,16,141.91374820878264,975282,0.0,12,112.19667833391577,975282,0.0,8,80.91845866595395,975282,0.0,4,53.50597683293745,975282,0.0,0,0
component_p2_seed17,component,case_029,2,2,861,01_<=1000,8,3,5,0,"{""success"": 8}",1.0255025420337915,1.1560204169945791,0.030075993,0.9265399160794914,0.8864929999690503,0.04004691611044109,0.4053653341252357,0.5834334170212969,0,0.02151620900258422,0.07744641695171595,0.1305178749607876,95501,19740,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_029/p2_n2/attempt_0001/summary.json,70495e2164108f4b94eddb6b34e3b301dfcebfbcf36b0054764cf0c530b606e4,3d2d82cc0f5fcb826747dee0422fa096813f0cb12ee7f44427c60b21aa82b768,19740,0.0,4,0.8908435830380768,19740,0.0,0,0,19740,0.0,0,0,19740,0.0,0,0,19740,0.0,0,0
component_p2_seed17,component,case_029,2,3,861,01_<=1000,12,8,4,0,"{""success"": 12}",2.527256125002168,2.659226540941745,0.039000624,2.3762805002043024,2.3422512091929093,0.03402929101139307,1.048970373813063,1.533643167000264,0,0.03769029094837606,0.11328533384948969,0.13197041593957692,132190,12743,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_029/p2_n3/attempt_0001/summary.json,126e58da85fe32c34f1c896711f19976de6d66fcdc018f4f1ad25dbeebab612c,4d65d0fe4e3ab417e66f221d1a2a863f3427d7e264f13043518d22369d9d6696,12743,0.0,8,2.3422512091929093,12743,0.0,4,1.1790118330391124,12743,0.0,0,0,12743,0.0,0,0,12743,0.0,0,0
component_p2_seed17,component,case_029,2,4,861,01_<=1000,16,12,4,0,"{""success"": 16}",3.6395102080423385,3.764167584013194,0.04084301,3.4283404159359634,3.3973257910693064,0.03101462486665696,1.497467458830215,2.2484932902734727,0,0.05230008403304964,0.15886970807332546,0.12465737597085536,171556,11028,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_029/p2_n4/attempt_0001/summary.json,dee6b914c9396a13ee9fa04d637259ac62c3b4d131d6f1e82251ff393cb3b106,9c60585467f2e7c9aa2d295c3266866956f4a113ffa8768be64b534e330e26b3,11028,0.0,12,3.3973257910693064,11028,0.0,8,2.2629733331268653,11028,0.0,4,1.133036042097956,11028,0.0,0,0,11028,0.0,0,0
component_p2_seed17,component,case_029,2,5,861,01_<=1000,20,15,5,0,"{""success"": 20}",4.3511959159513935,4.47607724997215,0.05837802,4.086209749453701,4.049912666669115,0.036297082784585655,1.8393548759631813,2.754944291082211,0,0.06575645902194083,0.19922970747575164,0.12488133402075619,213515,9383,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_029/p2_n5/attempt_0001/summary.json,a0cae294e6a53407c2ce4f6438889b59b71dced4afdb7c9ce5d30d5637c3ff8f,6f4c19fee077873fedecd786503167f894bf5f7a803699a04a26efed0e0e2531,9383,0.0,16,4.053667166619562,9383,0.0,12,3.0871690837666392,9383,0.0,8,2.373063375824131,9383,0.0,4,1.1883457088842988,9383,0.0,0,0
component_p2_seed17,component,case_030,2,2,10070,04_>10000,24,18,6,0,"{""success"": 24}",67.87156866595615,68.05630783399101,0.622160135,66.29659812583122,66.22243391594384,0.07416420988738537,59.52272149885539,64.46969516715035,0,0.6658397089922801,0.9091308311326429,0.18473916803486645,595247,1388868,17,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_030/p2_n2/attempt_0001/summary.json,8e667bfd2438dc2ff545be069289a64be2be94ca4f85a87b507389689efe4e2f,a05cd8a056c65a796bcabb7736d57531b53cf8dd094fc2badfb0e5d264ebdd64,1402599,0.009886468692489103,20,66.24012366693933,1402599,0.009886468692489103,16,56.886617958778515,1400417,0.008315405063692216,12,45.97718104184605,1400417,0.008315405063692216,8,30.82067091681529,1388868,0.0,0,0
component_p2_seed17,component,case_028,2,5,19584,04_>10000,20,15,5,0,"{""success"": 20}",171.24413683300372,171.4622032919433,1.031603912,168.26756762585137,168.17907329287846,0.08849433297291398,158.24656658328604,166.5332220827695,0,1.5993875419953838,1.377181665156968,0.21806645893957466,623970,11491035,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_028/p2_n5/attempt_0001/summary.json,4ed234e8005624bec90babf6cfa3711844e6e8efdfd1a9e3a38cccd801119b2d,0388041ebe923786ccd640bb04be0dfd672943069fcd2e8f92e758a19093a3ea,11491035,0.0,16,168.19199620885774,11491035,0.0,12,133.19060033280402,11491035,0.0,8,100.77104870777112,11491035,0.0,4,68.87211095890962,11491035,0.0,0,0
component_p2_seed17,component,case_030,2,3,10070,04_>10000,24,20,4,0,"{""success"": 24}",72.78260425000917,72.97648862504866,0.641123748,70.39108691795263,70.33281141810585,0.05827549984678626,62.212603498017415,68.15971125022043,0,1.3922287919558585,0.9992885401006788,0.19388437503948808,581974,932203,11,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_030/p2_n3/attempt_0001/summary.json,879408554369c3faddecde84c4c0f32f9b2dc30b96ac52fbef44e3fdc96b0c8f,4433142404f5cf0c883d204178b513fb6db7ee7784d74c2a7128bff553b4194f,933857,0.0017742916510674611,20,70.33281141810585,932802,0.0006425639050722243,16,57.232783376122825,932203,0.0,12,43.479009333997965,932203,0.0,8,27.985787416924722,932203,0.0,0,0
component_p2_seed17,component,case_031,2,2,6135,03_5001..10000,19,13,6,0,"{""success"": 19}",25.787486082990654,25.94648183393292,0.288393744,25.046869666082785,24.983040833147243,0.06382883293554187,21.412635834072717,23.778737997054122,0,0.255562083912082,0.48505433299578726,0.15899575094226748,314362,717771,14,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_031/p2_n2/attempt_0001/summary.json,f78ab8c8fe2570b86b041c676eba65911d41e9bc3dcc709cd653f1ed578eb424,8778de05c310ba72d85813b32e6b8d7db4d66dd7c95bff2b702985c26ce47ef7,728160,0.014473975683052087,15,24.998338083154522,728160,0.014473975683052087,11,19.635176165145822,728160,0.014473975683052087,7,13.815770124085248,717771,0.0,3,6.5533454570686445,717771,0.0,0,0
component_p2_seed17,component,case_031,2,3,6135,03_5001..10000,24,20,4,0,"{""success"": 24}",37.70149816595949,37.874053874984384,0.381447324,36.450299330987036,36.40376783092506,0.04653150006197393,30.50948487687856,34.33883987762965,0,0.6210302079562098,0.6301686270162463,0.17255570902489126,365572,485202,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_031/p2_n3/attempt_0001/summary.json,432ba9fad96e9f0ec2f55cf78a54211a7901d05d7ef620f5cf54ed7516eb0334,3ffe96239ed7ab78377a843cc0f4f61eae62c5db4cb121c77737723d48be5ae5,485202,0.0,20,36.40376783092506,485202,0.0,16,29.471700205816887,485202,0.0,12,21.68080420687329,485202,0.0,8,14.54607328993734,485202,0.0,0,0
component_p2_seed17,component,case_030,2,4,10070,04_>10000,24,20,4,0,"{""success"": 24}",68.60974858293775,68.80584341706708,0.613519393,65.96420158084948,65.90951233077794,0.054689250071533024,57.526334668044,63.769625000306405,0,1.6821747079957277,0.9633722940925509,0.19609483412932605,614413,696595,12,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_030/p2_n4/attempt_0001/summary.json,471f2c354d8678017f57b6be7746a06d4fee27f370494b87c1c7c265a7998764,85f66cbb3e345a69bc5d42c7d95ce4e999b4000560f557710c36f073a7e01520,700342,0.005379022243914955,20,65.90951233077794,700342,0.005379022243914955,16,54.12255545693915,696595,0.0,12,40.22763078985736,696595,0.0,8,26.87685779191088,696595,0.0,0,0
component_p2_seed17,component,case_031,2,4,6135,03_5001..10000,24,20,4,0,"{""success"": 24}",38.492239834042266,38.65649270801805,0.38054911,36.891909000929445,36.8422769169556,0.04963208397384733,30.903750169207342,34.842706876806915,0,0.953495291993022,0.646835541119799,0.1642528739757836,379127,378248,6,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_031/p2_n4/attempt_0001/summary.json,ffac727d8fa4b80de99ad02db7ab68247030a1f32dff0fda7c74733f274ce80a,36093aeaf483877fe67d0426856a2549fd3e845bed1e3629f5cf47f24a3c874a,394555,0.043111926566697045,20,36.8422769169556,378248,0.0,16,29.688474748982117,378248,0.0,12,22.95955295697786,378248,0.0,8,14.88098045787774,378248,0.0,0,0
component_p2_seed17,component,case_031,2,5,6135,03_5001..10000,24,20,4,0,"{""success"": 24}",36.075428333948366,36.27927558403462,0.404101694,33.96161374996882,33.911927418084815,0.049686331884004176,28.10208733403124,31.92696300323587,0,1.4422884170198813,0.6715261669596657,0.20384725008625537,383484,306213,1,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_031/p2_n5/attempt_0001/summary.json,d6219fdfb2ffff7988e182a2609ff2a2f5e5d683f540875cfb82f108af2e18c0,abb230b29db8bad88e694dc12780082b0eed603e7c816ffd7e2a28265b88fa2b,306213,0.0,20,33.911927418084815,306213,0.0,16,27.27270987513475,306213,0.0,12,20.69934404117521,306213,0.0,8,13.684372082119808,306213,0.0,0,0
component_p2_seed17,component,case_032,2,2,827,01_<=1000,24,18,6,0,"{""success"": 24}",5.099525791010819,5.262527833110653,0.066484979,4.77476379100699,4.721213459037244,0.05355033196974546,2.0778987507801503,3.198289040941745,0,0.0853620000416413,0.2393999999621883,0.1630020420998335,222281,17325,5,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_032/p2_n2/attempt_0001/summary.json,b8443620e8dab3f51a52d436424487aa5f6ee320f3755e3d34f3f42bf9ef7b8d,d47d0f6ceeb520258f83dc6f1d4aeaa5a14a0ce8f29982644444070579ca7d91,17690,0.021067821067821013,20,4.729118084069341,17325,0.0,16,3.6000725409248844,17325,0.0,12,2.593612874043174,17325,0.0,8,1.8772022080374882,17325,0.0,0,0
component_p2_seed17,component,case_032,2,3,827,01_<=1000,24,20,4,0,"{""success"": 24}",5.467115499894135,5.619940583943389,0.280362535,5.096426582080312,5.059899748186581,0.036526833893731236,2.1871729189297184,3.393226624233648,0,0.13994962500873953,0.2307392928050831,0.15282508404925466,235454,11865,22,component,0,0,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/component_p2_seed17/slots/case_032/p2_n3/attempt_0001/summary.json,b507c8655ac348d1ffe926c04e45bef669576b1484bf3577b139db96f0ce54a2,0ebd54765d15191b7d91dcea976787c5ea29070b51a5da74ec29d6948bf64452,11874,0.0007585335018962525,20,5.059899748186581,11874,0.0007585335018962525,16,4.106224621995352,11874,0.0007585335018962525,12,3.0785936639877036,11874,0.0007585335018962525,8,1.9877130819950253,11865,0.0,0,0
